no,pred
8533,0.1344036951623572
10449,0.15191987573543927
1167,0.07325087117501054
7731,0.17026032528037555
12505,0.11074698775241876
16662,0.09811801878092587
13703,0.15191987573543927
4858,0.06633419274123369
14939,0.07111115773000683
8087,0.08698642629119137
426,0.10686910527571922
9251,0.08856322240290136
9135,0.11842435941843575
3557,0.11842435941843575
2296,0.10969699539327457
15195,0.1015284691065379
15053,0.15926018556211347
13539,0.08098032939021639
9362,0.1123677088364367
4075,0.08579224635486789
9922,0.07921302220473045
16350,0.09386220499726643
11511,0.11059812206788819
9981,0.08308515039946208
15497,0.3805967217392
12108,0.0787131524746342
14641,0.11285775076717647
13998,0.1311331918292795
9303,0.09401459190989854
4678,0.11842435941843575
6305,0.1021110404370079
12995,0.11617209377071422
16393,0.10730648633799837
6870,0.11074698775241876
11950,0.07711591099112575
16240,0.1065556127475701
7807,0.17957739893469835
5233,0.14181454586388462
10367,0.3950412971476789
5764,0.10597482166760835
4815,0.09892402445617246
8518,0.10957210841261068
4215,0.10016303450959149
10607,0.12012248694693747
17435,0.14550236391376958
8369,0.12251730936415257
17248,0.11994427275199718
7698,0.10088331423666783
1432,0.2111109568746517
1997,0.2210518243615106
7744,0.1759616764467141
7081,0.10626048054251791
9158,0.17127170518742102
14314,0.0798662072999167
1458,0.15191987573543927
8051,0.12355430572455485
1135,0.16174010590931395
15944,0.0810493716848592
12153,0.13506950953748262
9454,0.13723223748711288
7027,0.10856659823729121
14107,0.1015284691065379
2134,0.09461017631763659
14445,0.11786670923712686
7570,0.14578972027687198
15900,0.11145283065072958
8236,0.1322706692800803
35,0.10704599883875379
8602,0.11842435941843575
5972,0.08686101287722842
9392,0.15573832534453516
14014,0.13511672797629884
8358,0.07468071883888788
9966,0.15191987573543927
7771,0.11842435941843575
6171,0.15699370812627617
8566,0.11842435941843575
10482,0.11842435941843575
2794,0.08044250329989332
15199,0.10282688857591409
10598,0.14550236391376958
826,0.12722653501797745
3332,0.10961489752327173
1103,0.1394592199651109
5712,0.16438983365302234
6957,0.11770822828197819
11954,0.10517352191806316
9413,0.12108384373746978
16386,0.20282463633960568
11466,0.14713667620472679
11244,0.11842435941843575
7598,0.1058480008245914
12485,0.12373756220656953
15639,0.07126437485057116
15973,0.12988844417257356
5774,0.07802365494432169
7498,0.15191987573543927
5685,0.12321247498803363
3378,0.11347509600041025
4621,0.1231922635056837
16081,0.08640774487298986
7249,0.13017972646459508
13895,0.13331815410939046
15727,0.10026871529041943
6201,0.08416286886981414
1645,0.1282331417643753
1698,0.14550236391376958
280,0.13537117641362267
14967,0.09823656225465023
217,0.27143310006659943
164,0.10843123947531026
12686,0.06984455102400852
15673,0.194757506488365
14482,0.27930244548468547
10042,0.10551479644349776
5132,0.08448144087977134
7952,0.199587653102356
6463,0.10957210841261068
1046,0.13178649029696243
4709,0.10957210841261068
970,0.11842435941843575
13955,0.0870198758209652
16128,0.14550236391376958
15870,0.1696373093716374
15012,0.1075566530418474
2023,0.15191987573543927
10295,0.07421078137527998
7808,0.09333189233065006
1072,0.11398030232001313
9909,0.1815798114927904
16601,0.08298639134350032
10266,0.0978065280359386
5050,0.1075566530418474
1294,0.30197263361660687
8257,0.19502749133867633
12989,0.10881681051043787
9855,0.11842435941843575
6730,0.1498972852253397
17236,0.12797016727579666
6722,0.1452368761849671
16549,0.2484274775397101
12130,0.08469689190375684
16435,0.11842435941843575
14055,0.07816939193587163
3519,0.09202289098502381
8178,0.11842435941843575
4328,0.10955859147862242
4276,0.12211467114358751
14051,0.27124444694367017
2078,0.09080349925168009
7816,0.06183775490345095
14777,0.07577054616359488
10917,0.09799705628901886
3179,0.0978318744202224
9690,0.14169136404382668
11790,0.11048171664396972
1267,0.10305965080618729
16224,0.09154252162092022
9166,0.09792195747068261
931,0.12667859400847417
17037,0.1960724839782125
17357,0.11864446174748478
5196,0.11842435941843575
994,0.09590626012920477
15882,0.11842435941843575
14423,0.06870083544636188
16728,0.10188003745857648
10342,0.09148959892915065
2536,0.09697783023895129
9998,0.11074698775241876
12603,0.14550236391376958
13904,0.20166421122936745
13072,0.09304669958296131
2867,0.11842435941843575
8767,0.11842435941843575
3997,0.10548003894051261
11171,0.16038825542281795
16069,0.11074698775241876
15563,0.12651161302557284
15439,0.107649041385949
7605,0.09055656456016013
9950,0.1767202138136194
8093,0.16511869887435782
16461,0.10933161081893977
15624,0.12108384373746978
1533,0.11842435941843575
5156,0.14550236391376958
11783,0.10322245793655152
3647,0.15108747290010807
1586,0.09136518009160637
477,0.11074698775241876
12456,0.1908708807749867
676,0.11842435941843575
14117,0.10686910527571922
15420,0.10016303450959149
6780,0.10171082539401018
55,0.0827084218640512
14565,0.10957210841261068
11910,0.13126428239633103
12030,0.22449610540517378
3287,0.12204315462218848
16213,0.16012969751549655
12387,0.07348960550934923
1706,0.12108384373746978
7859,0.12354209450032516
9808,0.1471437516784253
11952,0.11803925385411464
11692,0.10638851799119335
6813,0.11714852510558173
11978,0.18195049704551214
5644,0.1418491057634882
16648,0.16861944729799205
9823,0.10843123947531026
13376,0.19618239013030764
2992,0.07291631657011906
8128,0.0750528957221985
5742,0.13827244015139542
15309,0.08655433322074295
10506,0.11616048823204266
5801,0.09725091514288246
38,0.13270428229858983
8860,0.10990471780098303
6936,0.11616048823204266
17131,0.09542553895797039
1721,0.10340651420083005
15137,0.0962964825881623
5049,0.12067034666798138
4783,0.12562188777752664
16760,0.12079756957326615
5314,0.12277877059370876
16888,0.16605258820320845
15902,0.0810869528538579
16358,0.11616048823204266
1577,0.09595212404130216
9617,0.09566235660665111
13094,0.18980511132188782
356,0.13141769583811666
2186,0.08652291857911701
2616,0.1119232445967241
12781,0.1315774338662242
14546,0.09730887758573739
226,0.1336538526391381
3029,0.08070236039208273
8936,0.15758780052980667
4974,0.1143518222661078
5445,0.1049425016551877
17322,0.10843123947531026
2238,0.12390377697992652
3251,0.1403556435657593
16875,0.0859664588150292
12879,0.08801172089988385
9963,0.09938869618361494
7419,0.08005006607373374
11194,0.09174073275704264
9794,0.11074698775241876
11141,0.09891727866020623
6527,0.11074698775241876
2472,0.09697783023895129
2544,0.09246603909204738
1841,0.09179533306831487
7663,0.11678614741801603
3330,0.09064408419516759
3516,0.11398030232001313
3724,0.12108384373746978
9023,0.11842435941843575
14797,0.1322383156570567
14491,0.10222148364055011
16179,0.15155645608254364
4253,0.0849491766468334
15253,0.12108384373746978
11226,0.0938934173404686
15513,0.09832018556367547
10356,0.1232578901264753
14815,0.10950021007783352
5250,0.11139357304917614
17278,0.10688726162332932
172,0.1311331918292795
15172,0.0879598938901294
3641,0.09631943373663794
11679,0.14877895467800184
9180,0.08644227813403466
2013,0.13013655877259142
8001,0.08182041654184108
15648,0.14550236391376958
494,0.09148133917627968
15078,0.11201371994929185
12785,0.11616048823204266
9043,0.1018837111683756
12468,0.07715446533546311
15704,0.11398030232001313
8667,0.11616048823204266
12530,0.10883366911425467
15248,0.13019821247458369
10020,0.15125491704040817
10973,0.10741754031011143
8027,0.13193531870502007
463,0.11074698775241876
11723,0.12405897091473642
8374,0.10957210841261068
15350,0.11842435941843575
12845,0.13438042357994212
17072,0.11398030232001313
137,0.09397731551685914
4440,0.11215081570738974
11198,0.12405897091473642
8984,0.11582254133948008
12476,0.09361215517468174
16990,0.11074698775241876
1678,0.15605593612770227
11889,0.10321087011562266
1579,0.09400906037918529
17091,0.14550236391376958
3778,0.12651161302557284
7397,0.1311331918292795
14551,0.11682307625297503
14479,0.13402640369681187
9005,0.09047255024547642
14769,0.07283837036881756
890,0.08260120612152874
13637,0.12388325965312404
11582,0.09818966544989138
7774,0.1311331918292795
3715,0.11616048823204266
9831,0.09271393458053541
5762,0.11884018290049664
13926,0.10604284054612853
1663,0.0708651445886715
9511,0.10548003894051261
7320,0.17110334608259656
17025,0.11368865805221057
7855,0.09188400763816817
6199,0.16747394711436997
13211,0.09080852831018434
10117,0.1786116598420106
1595,0.15191987573543927
16415,0.11842435941843575
2133,0.10016303450959149
15800,0.11183697750420449
12156,0.10551479644349776
2249,0.07298413239486641
8854,0.12430979238609896
12576,0.14713667620472679
7507,0.08655931097213282
13065,0.1100600564825185
13361,0.12988844417257356
15009,0.08379839313111477
8904,0.09909049994227473
13860,0.14550236391376958
1807,0.09751787580263774
10805,0.14705324292598165
8762,0.11842435941843575
5272,0.10551479644349776
15554,0.2114006425814393
7389,0.09876564205416871
13836,0.10829736497350695
15955,0.11842435941843575
2860,0.15191987573543927
9331,0.1269321136565444
11948,0.10478204553502374
16668,0.11842435941843575
592,0.07550222770698736
4116,0.07789564148734247
3900,0.127796903709786
7854,0.15786343402352468
13809,0.11842435941843575
4439,0.11419157159169978
7093,0.25724068828655844
14650,0.12172331894248212
3731,0.11842435941843575
10204,0.08428513315541378
1210,0.10317076390583185
15804,0.0922835024331832
16263,0.07742672936304326
15579,0.08257889562968687
5171,0.11560192466130109
16759,0.11616048823204266
13707,0.12875386587664855
6337,0.10108935088377077
5810,0.12498105571942714
4401,0.2639851092847203
9495,0.09517748467463913
10911,0.10551479644349776
14911,0.10123639316469786
6333,0.2237158816361398
10762,0.09748452487366945
16871,0.11616048823204266
16431,0.11358065252235319
840,0.14085209769256835
14547,0.15491101644679653
13162,0.09596704759992337
15298,0.12108384373746978
16014,0.11616048823204266
16286,0.10265401599572124
6740,0.1806099301496107
15586,0.17435973119826165
7827,0.1667158895487163
14802,0.1507735891995334
15765,0.10043660609861245
2651,0.0937492315986221
3043,0.11106944512102904
5733,0.11541908432811843
6698,0.10820208937849812
10511,0.1149690894525276
15118,0.0939540797096704
259,0.11106565747040743
15642,0.07672950623556409
16413,0.1264589663997492
629,0.06764486895549947
16233,0.1071070930936331
8870,0.10668580114217323
13554,0.1315774338662242
7210,0.09962398516294724
15697,0.10843123947531026
188,0.11297187230677026
11603,0.1792776706522931
14072,0.07724216313317014
7174,0.0924407740737167
13438,0.1203070281248681
7860,0.07528329913019002
15098,0.16288354543818687
16331,0.1374155258165069
13270,0.07452255230484509
13156,0.1005486159120158
16557,0.11616048823204266
7216,0.17313136820287092
3475,0.12383529803660746
1456,0.12889707215423368
319,0.11616048823204266
3574,0.08997325538598278
15936,0.10150232564863157
9916,0.10389458994329608
15220,0.10797688407078632
7366,0.14550236391376958
6359,0.09949896791783983
10697,0.16832012233000115
3974,0.10317076390583185
15527,0.15191987573543927
10835,0.09519764403363963
15665,0.07818279273064117
15864,0.10489584707329837
17387,0.1723996896854606
220,0.11052964889042058
8809,0.14580434342523507
16048,0.1502530374050487
4257,0.11074698775241876
15661,0.10551479644349776
8768,0.1633580373139246
16747,0.10292379212111266
10000,0.15758780052980667
9759,0.12773177664540786
3262,0.1325354643072408
10352,0.06182076540300054
4271,0.15191987573543927
6002,0.09838130422611364
12873,0.15191987573543927
11166,0.09431856816763427
15156,0.2917371272920185
13704,0.1638195780733958
15434,0.1075566530418474
16209,0.14139256752295568
14497,0.08976532972717248
15160,0.09292554373687964
12460,0.09932776753668855
8329,0.06749518941772335
10531,0.1369405321209741
13091,0.197247502066961
14998,0.08712561518953074
13946,0.1322383156570567
9040,0.11616048823204266
15847,0.3045182006088522
1325,0.14550236391376958
2737,0.17543725919105543
422,0.10217762835653021
314,0.20840649311955364
13434,0.17570819584985722
1376,0.106169949529102
13673,0.06897289162527362
2152,0.09025817342914198
380,0.11842435941843575
5457,0.07417874740233404
9948,0.38570075343476673
10437,0.12812537501903937
13815,0.08735002658948315
4522,0.12087658767951671
546,0.11074698775241876
13675,0.11222800654102365
8492,0.10686910527571922
3697,0.14007292240668406
346,0.10986744612149014
16283,0.1858412983920107
3189,0.1115368376508278
486,0.1035403657848527
17343,0.11270475245746765
13718,0.18036196364529458
11254,0.22851046455931895
10364,0.11436161601393349
14793,0.06617658842434125
6814,0.07863056128849863
10242,0.12108384373746978
1935,0.1160766460282083
829,0.0743139824313587
12299,0.10983569932341204
16599,0.12553881545430756
4539,0.12861462173811453
15175,0.11842435941843575
13464,0.1189277778689744
16721,0.11616048823204266
3740,0.11398030232001313
867,0.10986859802747016
1777,0.12438376686916608
14973,0.10603417058858045
10644,0.3835957141513838
12704,0.0806687563128939
16739,0.11842435941843575
1126,0.11842435941843575
10723,0.07829504839062217
14568,0.07633935200126292
9902,0.10805430196510224
1532,0.08760528851582583
6157,0.10200432427053772
9310,0.11074698775241876
5458,0.1254942831891301
11359,0.11842435941843575
1982,0.11842435941843575
3651,0.10987409449645491
1495,0.32462367419278826
6774,0.12108384373746978
3881,0.08801989928022799
2311,0.10016303450959149
10252,0.11842435941843575
2610,0.10957210841261068
16742,0.08716318064256451
17339,0.09182673012357334
1914,0.16038825542281795
12534,0.15814334920889944
4664,0.2065993494394186
276,0.17584134227913306
205,0.10957210841261068
7706,0.1322383156570567
9480,0.09847275990111905
10898,0.10686910527571922
16969,0.10386977676782606
15057,0.10298569249869395
13590,0.15758780052980667
12881,0.06955866787612397
3694,0.11842435941843575
16002,0.3418864940133639
3539,0.07408050890202611
1727,0.11842435941843575
6248,0.11842435941843575
1983,0.12562779637278293
6035,0.14683261961560987
16232,0.13941471231577252
5746,0.09850707027914646
14732,0.11074698775241876
15395,0.12108384373746978
12820,0.08044463524458882
2436,0.11398030232001313
11533,0.07311554072371884
12638,0.15043798927005808
3219,0.0769675650439818
12369,0.11616048823204266
17130,0.10399345572339672
1078,0.10166035060950224
4561,0.44254771533192827
307,0.1473887847073664
3493,0.13952332779541354
10978,0.08321123049785269
8550,0.1217671622409743
13018,0.11583365246702132
15114,0.09124608261537828
4482,0.08771521856008123
4671,0.10043023974155878
16608,0.12405897091473642
1686,0.12868880133010643
10311,0.1392882909299823
8921,0.10993604358705074
15752,0.08265917927795546
10321,0.11616048823204266
2351,0.10551479644349776
3895,0.08324664218399687
6429,0.11074698775241876
2201,0.19768332028425592
17151,0.13410252956715096
15588,0.09559496411652682
8703,0.20644049100668188
8688,0.10843123947531026
15739,0.1169485138232395
7755,0.12383529803660746
13231,0.10839822139019628
8614,0.11842435941843575
14955,0.11616048823204266
13692,0.1287267723447552
17432,0.11842435941843575
6621,0.11616048823204266
934,0.09315985897416251
611,0.07685504428984037
7408,0.12108384373746978
13908,0.1009580502695655
10243,0.12704361347138676
5363,0.19613009360678266
11070,0.07769507892125263
9151,0.14986684097953146
14736,0.10653794972368588
15088,0.10551479644349776
930,0.26166271214332015
15822,0.11842435941843575
1654,0.1199102040569313
11151,0.0806672258800283
2285,0.09535278689901612
4652,0.07270347769620676
10049,0.10866110629738884
4543,0.15005145542558876
12223,0.14550236391376958
2650,0.11842435941843575
11446,0.14630544584997549
9374,0.09433742566024639
15935,0.10513302436303189
10203,0.10317076390583185
16603,0.11842435941843575
11824,0.12108384373746978
15181,0.11074698775241876
12504,0.10253753298265668
8545,0.07070098063859388
16867,0.16038825542281795
16060,0.08636686081978431
8950,0.06675214909251373
2615,0.13010621088175234
14264,0.1602006113798778
10180,0.1452717754722331
16924,0.08370670122326909
9764,0.16589202557423044
16411,0.09795768768146566
9121,0.2055558306836685
15995,0.11842435941843575
12635,0.08306171746456711
11557,0.12411709627519907
16018,0.12522485942503175
16116,0.12383529803660746
15032,0.11398030232001313
9872,0.10957210841261068
13328,0.11842435941843575
1796,0.10957210841261068
13401,0.1619981499781389
3598,0.10914072794345063
8129,0.13765707701532934
15374,0.08607208656398792
13127,0.08274807082697479
3684,0.1256911428980241
2281,0.13646420073525425
9615,0.12358007589579795
2853,0.08693893645889747
7938,0.0867977294730561
3506,0.11616048823204266
15021,0.11301064482215263
3741,0.11842435941843575
13544,0.06881594341563135
4551,0.15191987573543927
3623,0.1412005331261103
10576,0.1121416280501844
14796,0.11842435941843575
5223,0.08252418584360482
16676,0.11313594086832929
11945,0.11398030232001313
2129,0.09609709501105095
2901,0.1388931656703835
17084,0.12087665457977939
5938,0.18942383765136228
2926,0.19505303604890384
11984,0.07430811524995812
5503,0.09225402608925627
11233,0.12254744015724472
8193,0.07941148443041399
4070,0.10265401599572124
4429,0.10792015757391414
6478,0.08272167964424464
10198,0.20092870130974533
10670,0.10888905137092718
1152,0.11616048823204266
6960,0.10970109520197126
2592,0.07523668275550194
12011,0.11592251922849911
8298,0.14198270511023503
16657,0.11215376705140365
14540,0.09871900135089512
8775,0.09983847784787842
8656,0.11842435941843575
1205,0.131061251843075
5917,0.1295062998337069
8163,0.0800676991100921
1711,0.11616048823204266
14082,0.1521280098160669
6203,0.11842435941843575
8549,0.2028084663360713
4548,0.21434869798981754
1104,0.10073193639148136
1400,0.0931327498134024
1712,0.06193215691951605
8796,0.12579971470656404
16151,0.08566992165885362
13838,0.09003375736857169
7574,0.09624175646503853
13107,0.06719956062883126
5378,0.10551479644349776
194,0.11842435941843575
16308,0.09253487433355152
4303,0.2869535219928032
7742,0.18881208778770966
11589,0.12405897091473642
431,0.09478154170358202
1751,0.14085209769256835
13068,0.20954055607614497
986,0.06384929773842626
2946,0.10867839440370838
13974,0.11100010233739352
11315,0.09143507326573334
2810,0.0756287220668539
1311,0.12158612078897378
16931,0.16899922853165703
12298,0.10795297677035023
36,0.16298073026034646
11951,0.1259703976982208
2030,0.07997612712657388
16367,0.09649632765292837
11927,0.11616048823204266
2842,0.1107811112841338
980,0.11293295628549167
4838,0.11457559313155592
13139,0.1202688728972335
11219,0.11700607305144474
4118,0.2086786030491269
2728,0.11488852838254289
13264,0.15301066632392102
5198,0.10524283459583451
11116,0.10379966804125842
5702,0.11842435941843575
7485,0.10127922531882937
16540,0.11842435941843575
10589,0.07204908420348195
14210,0.14550236391376958
10711,0.07601639323791659
8048,0.10461970864269216
6690,0.09485024745152555
13791,0.16642053325498385
11570,0.11668691152301622
4741,0.08554593225281504
10058,0.11674527593825412
16141,0.07370693612111151
2834,0.08427103583668372
3973,0.11842435941843575
17089,0.25725800221177586
7554,0.10836465937885882
1069,0.09520386290359346
4421,0.1700733131442916
12634,0.12108384373746978
5588,0.14550236391376958
5531,0.11211054870479746
7314,0.15286576281537986
10069,0.13963489284494007
6279,0.14462601999791758
10847,0.12722653501797745
9214,0.10215150479385131
4359,0.07113506951604665
11531,0.12396872701605792
6079,0.12443204224014727
1803,0.12058708888986619
1762,0.10686910527571922
7540,0.2614439383075851
3826,0.11842435941843575
1622,0.18692393948120445
6483,0.14550236391376958
11558,0.13475511094475306
5866,0.17285807454104793
4035,0.17452244841097606
7060,0.0804861166031963
10524,0.13357172843825255
903,0.15389598704734933
8892,0.11842435941843575
12826,0.11616048823204266
7803,0.1315003847021395
6161,0.11398030232001313
9046,0.09259168595342404
5747,0.11074698775241876
12637,0.11842435941843575
9446,0.07476605881800306
3126,0.19282077256035937
4060,0.09555545703138454
6711,0.1321615165501828
1303,0.11775602904116815
5520,0.13541418056374735
10182,0.11842435941843575
14411,0.12670680303578163
11957,0.07458900335477311
3767,0.11555197440645208
10518,0.16029787826934766
2437,0.1017412748048409
5351,0.08122631858104004
4547,0.1159167853297927
1701,0.12108384373746978
10797,0.07208427466308627
6701,0.12108384373746978
8632,0.15191987573543927
11599,0.15379688492941793
13731,0.07897855592218124
2752,0.13216416720362476
1413,0.09002994528083787
16403,0.10181750936731154
9285,0.1311331918292795
3183,0.11842435941843575
1200,0.07339985510481388
15417,0.10265401599572124
15997,0.11616048823204266
16212,0.1450914533145166
8779,0.16311455231690497
10092,0.10449375137754925
16198,0.11842435941843575
10455,0.14550236391376958
3430,0.26430858424152737
3020,0.10043383895956236
15543,0.11616048823204266
5693,0.10974205902216465
7459,0.11842435941843575
14637,0.11842435941843575
7768,0.14535563325286158
8215,0.10875367722832613
1036,0.12383529803660746
11128,0.08020017851854776
7282,0.15651914081197915
1271,0.10191630976339591
4389,0.14591938308622804
125,0.08560691995610928
4033,0.11074698775241876
15217,0.11616234860527584
13606,0.12737968029530441
3115,0.13141668096312256
8315,0.11842435941843575
10048,0.09214731274692828
8948,0.08459185553772913
17461,0.09756043156827346
16880,0.10265401599572124
7275,0.10996554992976446
4150,0.09205136824575595
14476,0.12402448531807955
15039,0.18445385822605542
13299,0.08735174215547943
3595,0.11616048823204266
13262,0.1136503210433588
17422,0.08418205012626699
7577,0.10403231675774435
5585,0.112135616011
1831,0.09334311226655337
1346,0.14550236391376958
15581,0.11074698775241876
10138,0.08001671341672056
8612,0.12651161302557284
2509,0.1185983627066251
7048,0.08022169221903452
9338,0.12108384373746978
7553,0.11443574798640772
15380,0.1322383156570567
16837,0.1177424981180141
8453,0.09770423591835747
16109,0.08921844579987057
10952,0.12277289153606569
7302,0.09050035354726209
5164,0.08136125934762484
11003,0.11074698775241876
15018,0.19888561745573935
12206,0.12108384373746978
10964,0.08498623289456156
17448,0.11074698775241876
905,0.18923884244477213
10572,0.12135126790596167
15262,0.08689229430068385
12606,0.10637122659498713
13293,0.10016303450959149
7932,0.1315774338662242
16671,0.08822333524764417
11057,0.11977321128139154
16391,0.15726485768622853
6413,0.11842435941843575
10813,0.12108384373746978
67,0.11842435941843575
2857,0.14284883399561954
2127,0.12407627891707251
8675,0.1322383156570567
7770,0.10066596781380835
4238,0.1636483125280635
8428,0.10637122659498713
8444,0.08472830811164248
7367,0.11842435941843575
12231,0.09358736023207562
8755,0.26871295723485616
16121,0.13572565759076327
1817,0.10890747318854435
13788,0.06601155971528752
3986,0.12688626258734764
13970,0.10551479644349776
6812,0.07527924092712636
17143,0.14054325918953417
1188,0.11198739549646541
11733,0.07364342499874466
15671,0.06425631647387671
3087,0.10551479644349776
7988,0.12526669520455824
9260,0.11842435941843575
10910,0.16647614981849868
5288,0.26118726097096134
5971,0.12165575098999472
1333,0.11842435941843575
5720,0.06271905925870895
8655,0.1150895815578794
4025,0.11224525545345448
4997,0.09554200133224733
96,0.18214002787894978
12063,0.17150193353481377
4420,0.11074698775241876
11505,0.09224874983837321
11772,0.121467003537688
8544,0.11007866617512763
11185,0.09100187948194596
2,0.13348961302581444
8018,0.09656158097487152
178,0.10551479644349776
12742,0.11616048823204266
12886,0.38109734187947775
13834,0.11074698775241876
3409,0.08117370135388145
2002,0.10551479644349776
12138,0.07678526401162619
16436,0.14779627514616345
2966,0.19933141326086937
8878,0.14278578229930144
11320,0.1335179272818121
15529,0.11616048823204266
2191,0.17154538089171553
16673,0.08200850478700407
8635,0.175270607001662
621,0.06874382966303762
16994,0.07360759786069546
7189,0.11842435941843575
16565,0.1075566530418474
7925,0.17645520250226943
13200,0.062288542710116475
9177,0.07349426357008505
16921,0.1075566530418474
12051,0.10288585869830158
7931,0.11824215515448812
8489,0.09271422709641798
9225,0.13382976935330976
308,0.0947766658455048
1524,0.12651161302557284
16651,0.08116196402335048
16324,0.1322383156570567
14375,0.10893707509758979
1090,0.14550236391376958
1936,0.09312495284264379
10025,0.12916369737246133
4034,0.21529018721605253
7233,0.10551479644349776
7809,0.0685128742776195
10232,0.15758780052980667
3834,0.09528038104726778
12140,0.08297108279828051
13482,0.14550236391376958
1707,0.07964098296598719
117,0.1560816099041127
17232,0.11842435941843575
3561,0.1122151653737724
1486,0.11616048823204266
11473,0.13379790459027385
15376,0.11276253327481274
15348,0.08307089576431458
813,0.08825815928893638
8712,0.11592251922849911
3909,0.15191987573543927
3822,0.1214081040341344
12752,0.09823656225465023
9822,0.13014547923494615
12184,0.07321086772755689
11099,0.07719244504963448
7501,0.11842435941843575
4403,0.10786925348725172
14703,0.11616048823204266
10540,0.09823656225465023
12477,0.13580554611219
11571,0.1584620291807137
16777,0.1337021174895619
12929,0.11842435941843575
4772,0.11616048823204266
5761,0.11616048823204266
15007,0.07873059519833601
2461,0.14713667620472679
343,0.09554133211632128
2975,0.10983413645918896
12227,0.20619795386375733
15459,0.13910358748036522
5695,0.12358007589579795
14409,0.08645906320225415
2510,0.12722653501797745
16322,0.12556167168777962
6796,0.11842435941843575
13416,0.0883893301826152
8607,0.08517684198482267
12957,0.06717894314320909
15732,0.09706334961361604
12547,0.14550236391376958
191,0.10265401599572124
10924,0.12511617895904914
1877,0.12438872612490266
14941,0.09095657994462539
15584,0.09447546280254791
11361,0.10024080831727925
6364,0.0985838432156734
12358,0.10429508906636438
339,0.11616048823204266
15176,0.06882919789293901
11674,0.1529392480327298
1672,0.12405897091473642
4355,0.1315774338662242
13097,0.06619364377532069
3437,0.14934768333538287
948,0.11842435941843575
10104,0.11616048823204266
2614,0.11842435941843575
740,0.11616048823204266
16597,0.11032776805214213
533,0.08810264649678298
2770,0.11842435941843575
3214,0.10265401599572124
7630,0.07789540265011766
1995,0.08989294956854056
42,0.08446812885079408
1909,0.15595835227021534
14571,0.16515212328083428
12520,0.11616234860527584
4486,0.16301088679119025
2063,0.07499610661447137
8311,0.10551479644349776
2711,0.2383507833944175
1431,0.07432591378267493
8882,0.08200772270449472
8516,0.2671332750906621
12442,0.11652104441949258
16631,0.08074021312368962
5361,0.13338909205948038
2476,0.09177955517486722
4769,0.06551719931316669
10033,0.11651525844227716
4089,0.11616048823204266
4177,0.17220334145422866
1955,0.0965130170913702
6542,0.09698753679667751
15222,0.21742656720535644
7178,0.1360271641653902
2703,0.10565379988120169
16166,0.14271410996937745
11082,0.07900801436278317
11074,0.12500561445140834
14670,0.11030021503012838
17395,0.09249544008971748
13058,0.09593532388861183
11686,0.11842435941843575
