no,pred
12485,0.06957804
15639,0.027948031
15973,0.047664173
5774,0.044329993
7498,0.078299224
5685,0.050959796
3378,0.07809227
4621,0.05515987
16081,0.045286685
7249,0.08841092
13895,0.117424645
15727,0.046639483
6201,0.043820865
1645,0.067301765
1698,0.078299224
280,0.06345241
14967,0.067428805
217,0.10798582
164,0.047575448
12686,0.022658432
15673,0.08888013
14482,0.2029113
10042,0.06730153
5132,0.043561425
7952,0.181511
6463,0.077477396
1046,0.07600168
4709,0.077477396
970,0.07733273
13955,0.031419203
16128,0.078299224
15870,0.1714502
15012,0.047575448
2023,0.078299224
10295,0.018722635
7808,0.049168937
1072,0.078243494
9909,0.040581673
16601,0.051881235
10266,0.074953035
5050,0.047575448
1294,0.09704024
8257,0.13783708
12989,0.071947865
9855,0.07733273
6730,0.05315408
17236,0.06815191
6722,0.081165075
16549,0.1428271
12130,0.041247964
16435,0.07733273
14055,0.0236758
3519,0.036908854
8178,0.07733273
4328,0.021339262
4276,0.07509481
14051,0.14638862
2078,0.044874873
7816,0.023885556
14777,0.025565503
10917,0.05319422
3179,0.05436337
9690,0.08609888
11790,0.056578238
1267,0.049232043
16224,0.061556675
9166,0.06581274
931,0.06866707
17037,0.06819997
17357,0.05752292
5196,0.07733273
994,0.05043409
15882,0.07733273
14423,0.017496929
16728,0.04094679
10342,0.0391971
2536,0.045369677
9998,0.077477396
12603,0.078299224
13904,0.08264802
13072,0.06581274
2867,0.07733273
8767,0.07733273
3997,0.06581274
11171,0.07907274
16069,0.077477396
15563,0.078243494
15439,0.059806522
7605,0.06691018
9950,0.18131353
8093,0.06628062
16461,0.04639585
15624,0.078097515
1533,0.07733273
5156,0.078299224
11783,0.06280127
3647,0.072088696
1586,0.029433755
477,0.077477396
12456,0.14152083
676,0.07733273
14117,0.06797441
15420,0.067428805
6780,0.033178117
55,0.031367294
14565,0.077477396
11910,0.07005783
12030,0.161198
3287,0.06406044
16213,0.09035845
12387,0.022214074
1706,0.078097515
7859,0.075981736
9808,0.0808329
11952,0.063260324
11692,0.06297295
6813,0.06828068
11978,0.13385321
5644,0.08606352
16648,0.094319515
9823,0.047575448
13376,0.1262862
2992,0.03934055
8128,0.03858684
5742,0.116329685
15309,0.03501792
10506,0.07733273
5801,0.061031837
38,0.07943459
8860,0.04157359
6936,0.07733273
17131,0.05607408
1721,0.07030588
15137,0.062436838
5049,0.07916837
4783,0.08289132
16760,0.062436838
5314,0.05107393
16888,0.07955416
15902,0.036829762
16358,0.07733273
1577,0.073436946
9617,0.078097515
13094,0.086563796
356,0.066725686
2186,0.03364836
2616,0.08781091
12781,0.078097515
14546,0.07821219
226,0.08596349
3029,0.048757344
8936,0.07907274
4974,0.046328757
5445,0.07600531
17322,0.047575448
2238,0.10226971
3251,0.11730076
16875,0.039667364
12879,0.064913034
9963,0.039003257
7419,0.025815725
11194,0.03831961
9794,0.077477396
11141,0.06204702
6527,0.077477396
2472,0.045369677
2544,0.047915556
1841,0.07265868
7663,0.08823695
3330,0.057678718
3516,0.078243494
3724,0.078097515
9023,0.07733273
14797,0.08513447
14491,0.06504526
16179,0.084126025
4253,0.042830344
15253,0.078097515
11226,0.041335043
15513,0.061948046
10356,0.06293342
14815,0.035038356
5250,0.046389546
17278,0.04543755
172,0.07844557
15172,0.06413476
3641,0.042946056
11679,0.06785956
9180,0.0562707
2013,0.050221574
8001,0.024715085
15648,0.078299224
494,0.045395523
15078,0.071502715
12785,0.07733273
9043,0.048749767
12468,0.030615602
15704,0.078243494
8667,0.07733273
12530,0.054987125
15248,0.07515058
10020,0.090374835
10973,0.053638346
8027,0.06590424
463,0.077477396
11723,0.06815191
8374,0.077477396
15350,0.07733273
12845,0.0839848
17072,0.078243494
137,0.045369677
4440,0.026712704
11198,0.06815191
8984,0.07809227
12476,0.047044035
16990,0.077477396
1678,0.1168394
11889,0.040257834
1579,0.060136467
17091,0.078299224
3778,0.078243494
7397,0.07844557
14551,0.045192976
14479,0.08603539
9005,0.06408443
14769,0.023266146
890,0.040738817
13637,0.07125083
11582,0.021673454
7774,0.07844557
3715,0.07733273
9831,0.052623633
5762,0.075996056
13926,0.075308904
1663,0.024672875
9511,0.06581274
7320,0.112294026
17025,0.06525916
7855,0.030653756
6199,0.104068965
13211,0.055993102
10117,0.101137474
1595,0.078299224
16415,0.07733273
2133,0.067428805
15800,0.11311319
12156,0.06730153
2249,0.023072852
8854,0.07388184
12576,0.0837248
7507,0.04799103
13065,0.090752855
13361,0.047664173
15009,0.055575512
8904,0.06796979
13860,0.078299224
1807,0.03848694
10805,0.07177356
8762,0.07733273
5272,0.06730153
15554,0.07572842
7389,0.06581672
13836,0.063548446
15955,0.07733273
2860,0.078299224
9331,0.075558454
11948,0.045833305
16668,0.07733273
592,0.029028466
4116,0.043491933
3900,0.0722262
7854,0.16739596
13809,0.07733273
4439,0.06622085
7093,0.1285272
14650,0.06654304
3731,0.07733273
10204,0.0496093
1210,0.06044444
15804,0.03453709
16263,0.048538685
15579,0.041662563
5171,0.06463508
16759,0.07733273
13707,0.042523835
6337,0.057754003
5810,0.0800913
4401,0.18452744
9495,0.05509262
10911,0.06730153
14911,0.036188684
6333,0.15844123
10762,0.06342366
16871,0.07733273
16431,0.06796979
840,0.08771108
14547,0.12483456
13162,0.053218186
15298,0.078097515
16014,0.07733273
16286,0.06730153
6740,0.0930224
15586,0.13368654
7827,0.14191896
14802,0.07269623
15765,0.052636106
2651,0.033102617
3043,0.060662188
5733,0.07197387
6698,0.06993047
10511,0.078144535
15118,0.0669636
259,0.035375867
15642,0.051743396
16413,0.070537396
629,0.019181488
16233,0.061633244
8870,0.13705939
13554,0.078097515
7210,0.06019398
15697,0.047575448
188,0.055611692
11603,0.093473874
14072,0.030484037
7174,0.04403651
13438,0.07809227
7860,0.02577806
15098,0.12028116
16331,0.071106225
13270,0.036626086
13156,0.03939001
16557,0.07733273
7216,0.09035845
3475,0.07809227
1456,0.07547754
319,0.07733273
3574,0.076548055
15936,0.036257535
9916,0.06969565
15220,0.041512456
7366,0.078299224
6359,0.045834064
10697,0.08254262
3974,0.06044444
15527,0.078299224
10835,0.030830104
15665,0.053913176
15864,0.022453217
17387,0.09764534
220,0.059611037
8809,0.08737921
16048,0.088039085
4257,0.077477396
15661,0.06730153
8768,0.1621718
16747,0.055654075
10000,0.07907274
9759,0.079817444
3262,0.07538132
10352,0.018148
4271,0.078299224
6002,0.041604865
12873,0.078299224
11166,0.041532487
15156,0.06515028
13704,0.10399763
15434,0.047575448
16209,0.052413195
14497,0.026801191
15160,0.05513258
12460,0.019467937
8329,0.014209308
10531,0.047592346
13091,0.16526017
14998,0.045715295
13946,0.08513447
9040,0.07733273
15847,0.11551999
1325,0.078299224
2737,0.10095399
422,0.057136357
314,0.15489182
13434,0.13263977
1376,0.06993047
13673,0.020922804
2152,0.057183225
380,0.07733273
5457,0.052449256
9948,0.15009493
10437,0.07923564
13815,0.025830721
4522,0.1164514
546,0.077477396
13675,0.06088436
8492,0.06797441
3697,0.07035851
346,0.05694095
16283,0.13344821
3189,0.060238063
486,0.065035254
17343,0.046400543
13718,0.14685005
11254,0.06318964
10364,0.08111322
14793,0.037969217
6814,0.023012554
10242,0.078097515
1935,0.080766656
829,0.03309241
12299,0.06993047
16599,0.07809227
4539,0.0790146
15175,0.07733273
13464,0.08205098
16721,0.07733273
3740,0.078243494
867,0.040147018
1777,0.07430987
14973,0.049426403
10644,0.077016525
12704,0.023785897
16739,0.07733273
1126,0.07733273
10723,0.04362026
14568,0.040178277
9902,0.061530113
1532,0.057106867
6157,0.06250774
9310,0.077477396
5458,0.09069726
11359,0.07733273
1982,0.07733273
3651,0.060846657
1495,0.15167215
6774,0.078097515
3881,0.051306818
2311,0.067428805
10252,0.07733273
2610,0.077477396
16742,0.042236544
17339,0.029289745
1914,0.07907274
12534,0.09339455
4664,0.091887206
276,0.12607478
205,0.077477396
7706,0.08513447
9480,0.07600531
10898,0.06797441
16969,0.06924195
15057,0.06592643
13590,0.07907274
12881,0.03739491
3694,0.07733273
16002,0.12255459
3539,0.050297618
1727,0.07733273
6248,0.07733273
1983,0.08765938
6035,0.10219585
16232,0.06388788
5746,0.04865209
14732,0.077477396
15395,0.078097515
12820,0.02655237
2436,0.078243494
11533,0.03083281
12638,0.09379446
3219,0.022401066
12369,0.07733273
17130,0.071947865
1078,0.06926001
4561,0.10168801
307,0.0889174
3493,0.05108648
10978,0.055282332
8550,0.07122868
13018,0.06761346
15114,0.039313562
4482,0.044908382
4671,0.0456438
16608,0.06815191
1686,0.05604429
10311,0.05808034
8921,0.059872244
15752,0.048727747
10321,0.07733273
2351,0.06730153
3895,0.046848405
6429,0.077477396
2201,0.13095087
17151,0.114333905
15588,0.038582586
8703,0.13474596
8688,0.047575448
15739,0.09216128
7755,0.07809227
13231,0.058051545
8614,0.07733273
14955,0.07733273
13692,0.0772628
17432,0.07733273
6621,0.07733273
934,0.057183225
611,0.04262187
7408,0.078097515
13908,0.06932805
10243,0.06864238
5363,0.13656154
11070,0.0424435
9151,0.083898924
14736,0.06243214
15088,0.06730153
930,0.17104208
15822,0.07733273
1654,0.048061274
11151,0.04961175
2285,0.124752775
4652,0.034548838
10049,0.05631494
4543,0.06257327
12223,0.078299224
2650,0.07733273
11446,0.07922041
9374,0.040840384
15935,0.06548629
10203,0.06279707
16603,0.07733273
11824,0.078097515
15181,0.077477396
12504,0.05722504
8545,0.025208358
16867,0.07907274
16060,0.054813735
8950,0.022442717
2615,0.100737214
14264,0.081283286
10180,0.12431122
16924,0.039011996
9764,0.14397258
16411,0.076092675
9121,0.13680059
15995,0.07733273
12635,0.041221555
11557,0.10881157
16018,0.09324346
16116,0.07809227
15032,0.078243494
9872,0.077477396
13328,0.07733273
1796,0.077477396
13401,0.11813346
3598,0.07886393
8129,0.07844557
15374,0.033187628
13127,0.023801463
3684,0.07886393
2281,0.07040468
9615,0.080528855
2853,0.03451638
7938,0.034825444
3506,0.07733273
15021,0.06828068
3741,0.07733273
13544,0.018995654
4551,0.078299224
3623,0.116739824
10576,0.07600531
14796,0.07733273
5223,0.04269889
16676,0.0969803
11945,0.078243494
2129,0.048421137
2901,0.051360562
17084,0.08319534
5938,0.1360924
2926,0.11614288
11984,0.019432819
5503,0.05826141
11233,0.070902
8193,0.1919323
4070,0.06730153
4429,0.05039394
6478,0.031052643
10198,0.16157416
10670,0.06571404
1152,0.07733273
6960,0.06768925
2592,0.027992014
12011,0.07015673
8298,0.09992767
16657,0.06003893
14540,0.063548446
8775,0.05127394
8656,0.07733273
1205,0.10673293
5917,0.1406061
8163,0.045886762
1711,0.07733273
14082,0.13739774
6203,0.07733273
8549,0.19142903
4548,0.1622542
1104,0.054384675
1400,0.030988479
1712,0.030479727
8796,0.10715761
16151,0.050183672
13838,0.040332563
7574,0.07623794
13107,0.024706403
5378,0.06730153
194,0.07733273
16308,0.03187607
4303,0.09036278
7742,0.13387212
11589,0.06815191
431,0.029563041
1751,0.08771108
13068,0.036670115
986,0.026282635
2946,0.058585204
13974,0.102815
11315,0.05293863
2810,0.04046871
1311,0.18188693
16931,0.14400417
12298,0.06304175
36,0.1190169
11951,0.05442839
2030,0.043887075
16367,0.049414888
11927,0.07733273
2842,0.07292999
980,0.060662188
4838,0.047359224
13139,0.086423
11219,0.04922178
4118,0.13680059
2728,0.05945271
13264,0.11499347
5198,0.040746327
11116,0.03845315
5702,0.07733273
7485,0.06044444
16540,0.07733273
10589,0.03126554
14210,0.078299224
10711,0.03812314
8048,0.06864887
6690,0.05784458
13791,0.09035845
11570,0.05667789
4741,0.03324635
10058,0.07733273
16141,0.03325448
2834,0.04960569
3973,0.07733273
17089,0.13563953
7554,0.07733273
1069,0.053745538
4421,0.13963656
12634,0.078097515
5588,0.078299224
5531,0.079597056
7314,0.13632469
10069,0.0645842
6279,0.15788151
10847,0.08508412
9214,0.07062766
4359,0.021100186
11531,0.07510218
6079,0.056039874
1803,0.072132915
1762,0.06797441
7540,0.16520298
3826,0.07733273
1622,0.17881162
6483,0.078299224
11558,0.07720464
5866,0.13806877
4035,0.13680059
7060,0.04586479
10524,0.102084026
903,0.07948649
8892,0.07733273
12826,0.07733273
7803,0.079952456
6161,0.078243494
9046,0.07027319
5747,0.077477396
12637,0.07733273
9446,0.025229739
3126,0.15615267
4060,0.03024358
6711,0.06003546
1303,0.069401965
5520,0.07005783
10182,0.07733273
14411,0.0598802
11957,0.013771763
3767,0.08039189
10518,0.10067212
2437,0.10577632
5351,0.036528572
4547,0.048364352
1701,0.078097515
10797,0.026355218
6701,0.078097515
8632,0.078299224
11599,0.1171307
13731,0.032025617
2752,0.08634091
1413,0.05729015
16403,0.047144514
9285,0.07844557
3183,0.07733273
1200,0.022483557
15417,0.06730153
15997,0.07733273
16212,0.08128873
8779,0.08356952
10092,0.0674549
16198,0.07733273
10455,0.078299224
3430,0.12381601
3020,0.046461485
15543,0.07733273
5693,0.06612751
7459,0.07733273
14637,0.07733273
7768,0.11147977
8215,0.0726636
1036,0.07809227
11128,0.03283588
7282,0.11341537
1271,0.051288262
4389,0.081165075
125,0.030710028
4033,0.077477396
15217,0.07809227
13606,0.053072903
3115,0.06089638
8315,0.07733273
10048,0.059569746
8948,0.05111796
17461,0.05944016
16880,0.06730153
7275,0.03163518
4150,0.09499956
14476,0.08575373
15039,0.15580715
13299,0.04996586
3595,0.07733273
13262,0.06310955
17422,0.04409988
7577,0.07733945
5585,0.05386233
1831,0.027354037
1346,0.078299224
15581,0.077477396
10138,0.05172087
8612,0.078243494
2509,0.084699616
7048,0.027186124
9338,0.078097515
7553,0.06398725
15380,0.08513447
16837,0.1354876
8453,0.049761295
16109,0.043942444
10952,0.055878386
7302,0.034051694
5164,0.026472667
11003,0.077477396
15018,0.17818388
12206,0.078097515
10964,0.056361962
17448,0.077477396
905,0.037717983
10572,0.038901854
15262,0.027245447
12606,0.038044296
13293,0.067428805
7932,0.078097515
16671,0.05679064
11057,0.07741677
16391,0.13656154
6413,0.07733273
10813,0.078097515
67,0.07733273
2857,0.05051352
2127,0.0674215
8675,0.08513447
7770,0.057181403
4238,0.08256653
8428,0.038044296
8444,0.028694402
7367,0.07733273
12231,0.04897218
8755,0.23522796
16121,0.07220792
1817,0.06590663
13788,0.03401198
3986,0.06389415
13970,0.06730153
6812,0.02233325
17143,0.06359443
1188,0.059199225
11733,0.042930897
15671,0.02796194
3087,0.06730153
7988,0.09051711
9260,0.07733273
10910,0.061228383
5288,0.06707053
5971,0.073159486
1333,0.07733273
5720,0.02867328
8655,0.044180665
4025,0.056304403
4997,0.051765665
96,0.120524526
12063,0.14595026
4420,0.077477396
11505,0.039857905
11772,0.077732384
8544,0.07879661
11185,0.039969087
2,0.06447417
8018,0.057183225
178,0.06730153
12742,0.07733273
12886,0.29178622
13834,0.077477396
3409,0.048095234
2002,0.06730153
12138,0.030464595
16436,0.089624025
2966,0.13656154
8878,0.11468894
11320,0.08356952
15529,0.07733273
2191,0.15857604
16673,0.032675434
8635,0.11451612
621,0.019578513
16994,0.050936073
7189,0.07733273
16565,0.047575448
7925,0.17458437
13200,0.021756832
9177,0.018512173
16921,0.047575448
12051,0.04690897
7931,0.07858318
8489,0.056721296
9225,0.07325117
308,0.06205198
1524,0.078243494
16651,0.048022043
16324,0.08513447
14375,0.07844557
1090,0.078299224
1936,0.051091615
10025,0.08229707
4034,0.08726496
7233,0.06730153
7809,0.0351674
10232,0.07907274
3834,0.060468234
12140,0.07357621
13482,0.078299224
1707,0.029497474
117,0.06615184
17232,0.07733273
3561,0.055087835
1486,0.07733273
11473,0.07907274
15376,0.056128696
15348,0.027397452
813,0.047684353
8712,0.07015673
3909,0.078299224
3822,0.04229282
12752,0.067428805
9822,0.041068487
12184,0.02346654
11099,0.0414591
7501,0.07733273
4403,0.06279707
14703,0.07733273
10540,0.067428805
12477,0.1627649
11571,0.11539002
16777,0.13789135
12929,0.07733273
4772,0.07733273
5761,0.07733273
15007,0.040372714
2461,0.07922041
343,0.036944527
2975,0.047485817
12227,0.07481961
15459,0.07234284
5695,0.080528855
14409,0.042192463
2510,0.08508412
16322,0.04886342
6796,0.07733273
13416,0.040202465
8607,0.05778894
12957,0.032106005
15732,0.05166997
12547,0.08356952
191,0.06730153
10924,0.070537396
1877,0.06608762
14941,0.046474066
15584,0.05863661
11361,0.06290618
6364,0.05826141
12358,0.042946056
339,0.07733273
15176,0.03550631
11674,0.079067454
1672,0.06815191
4355,0.078097515
13097,0.02055334
3437,0.06614488
948,0.07733273
10104,0.07733273
2614,0.07733273
740,0.07733273
16597,0.051476125
533,0.03711223
2770,0.07733273
3214,0.06730153
7630,0.04711736
1995,0.07291186
42,0.07730903
1909,0.18868153
14571,0.09590531
12520,0.07809227
4486,0.13470593
2063,0.042449422
8311,0.06730153
2711,0.094471626
1431,0.023697976
8882,0.03517765
8516,0.11307785
12442,0.04548184
16631,0.032347474
5361,0.05608545
2476,0.04592142
4769,0.032639686
10033,0.070173405
4089,0.07733273
4177,0.10812805
1955,0.05297546
6542,0.059510984
15222,0.072795406
7178,0.08858444
2703,0.050268814
16166,0.052891362
11082,0.03131478
11074,0.05817056
14670,0.0664718
17395,0.07797063
13058,0.0386734
11686,0.07733273
5727,0.06472531
13043,0.051882185
2323,0.18330298
9267,0.07733273
735,0.070905454
8606,0.07733273
11796,0.078299224
13684,0.042185113
2688,0.078025565
5258,0.077477396
11626,0.06591175
13373,0.078097515
3040,0.06528201
2314,0.12481664
14890,0.03653657
14105,0.078097515
10603,0.04551003
13303,0.07470502
10810,0.07907274
6540,0.06108995
10288,0.06810287
3208,0.064017475
6474,0.084051915
17105,0.039713074
16791,0.09718738
3842,0.04505353
9563,0.08208974
2137,0.06576505
6152,0.07292603
12255,0.06626315
15428,0.18524642
1323,0.07733273
2447,0.0401973
8287,0.070902
16404,0.05642223
14259,0.09118532
3235,0.11532977
12317,0.07733273
256,0.054373965
10719,0.048177633
16249,0.15790804
841,0.07733273
8634,0.08240547
10824,0.039267175
2690,0.049209796
6947,0.07733273
10767,0.03427731
11963,0.07335847
5026,0.07154798
10039,0.062159557
6592,0.07733273
1276,0.08513447
2091,0.07339476
7903,0.14045022
3816,0.081165075
14544,0.034626983
12002,0.078299224
10953,0.0798895
6497,0.05467856
13913,0.07878189
7326,0.05894773
3987,0.07733273
7294,0.06573345
10458,0.045369677
11541,0.018336298
13369,0.09170615
4388,0.07733273
1930,0.06810287
8045,0.030185826
9839,0.043116257
16408,0.082293004
8991,0.075491324
3013,0.08562401
12573,0.13287696
6582,0.114411585
16348,0.06797441
5915,0.15702368
3695,0.05307323
10059,0.13666943
2286,0.055976924
13242,0.048906617
7557,0.09035845
1561,0.09035845
13286,0.034742013
9078,0.15702368
2094,0.06629639
4719,0.05944016
1322,0.077477396
16736,0.07733273
12297,0.07873904
1700,0.024086097
7344,0.07733273
14032,0.078299224
11423,0.032415573
83,0.025634391
2312,0.13706012
5437,0.06785956
10946,0.05965442
579,0.06730153
6907,0.121017784
8651,0.048082747
16241,0.022430269
11525,0.029961793
8574,0.096512735
8838,0.06970505
10453,0.06999549
4642,0.045369677
4445,0.05778894
16016,0.17623687
11487,0.15857604
5237,0.029977603
11594,0.07733273
13925,0.044476926
6953,0.035801314
8475,0.02671316
15590,0.05561863
4925,0.044251762
12831,0.07844557
4846,0.06730153
15301,0.060591623
8658,0.078097515
4405,0.07809227
13280,0.114149556
4608,0.06996293
15361,0.05543804
13210,0.06111345
10121,0.047030784
8208,0.078097515
17446,0.043086443
14635,0.0728777
8408,0.077477396
14167,0.04938938
6134,0.077477396
11659,0.058692656
6245,0.22469409
13546,0.058523405
444,0.07733273
5242,0.077477396
7253,0.08596349
14418,0.08254923
2300,0.072931655
7049,0.030366594
9940,0.047271516
15373,0.078097515
16481,0.0666835
10758,0.035907295
10823,0.07922041
6922,0.07074122
3041,0.078097515
9409,0.048066773
1879,0.067428805
3955,0.13805766
3011,0.044762906
6636,0.0969672
8787,0.0636033
15680,0.07209938
10859,0.13030456
6330,0.043386765
326,0.021685068
1525,0.02116349
6970,0.10045005
16955,0.052642815
6663,0.048320785
13771,0.07733273
844,0.07733273
1926,0.043503013
4913,0.046777215
2882,0.02262932
6647,0.078299224
14894,0.0764838
5003,0.072991155
3359,0.050250784
13183,0.13097046
530,0.038955938
9580,0.0777934
13422,0.054266796
17184,0.07733273
15873,0.15867007
15600,0.06730153
15657,0.08770246
14200,0.063826025
10108,0.105316885
988,0.053819895
2963,0.14706668
2648,0.078097515
16208,0.052413195
12381,0.07733273
4465,0.08057675
14720,0.053170905
9072,0.14537221
6909,0.07733273
4176,0.06292524
15842,0.04029471
15023,0.07600531
11717,0.050297618
5732,0.055712838
14971,0.061960295
14626,0.050966267
12955,0.03235289
15977,0.078097515
12068,0.05368989
13374,0.07733273
9739,0.07809227
17330,0.07733273
11368,0.101486914
14498,0.07498595
10398,0.15675569
9291,0.07733273
2163,0.06292063
5681,0.09190432
3328,0.078299224
11973,0.057957884
6552,0.1370788
5410,0.108092375
4948,0.05211637
2131,0.1106266
12754,0.078299224
16227,0.03367618
12424,0.05908553
9685,0.06797441
13317,0.07733273
10713,0.022633974
14018,0.07733273
2699,0.17175111
2292,0.07733273
6412,0.055468343
12124,0.026532767
13514,0.071947865
8989,0.056560956
9129,0.051816106
2185,0.06412962
14708,0.054091133
11025,0.07733273
10737,0.040554967
16374,0.042044397
4764,0.06796079
15317,0.03574816
7963,0.043335047
6350,0.027908793
2100,0.04521239
6674,0.037570324
7123,0.05051352
17383,0.099254034
16001,0.078299224
15634,0.06279707
4514,0.08509806
5030,0.17626916
10087,0.071106225
6559,0.048150863
15251,0.17913964
16120,0.06415879
13163,0.059446603
15893,0.046430916
4249,0.07733273
5657,0.08429036
2435,0.07040468
2115,0.04081802
3229,0.15844123
5993,0.078299224
7682,0.10922546
1779,0.059580848
6811,0.028118618
203,0.04333491
5739,0.17281416
4441,0.10446987
10690,0.051801953
5182,0.14519478
5094,0.075765036
15202,0.062012114
482,0.05186931
10123,0.047867548
158,0.06999174
2395,0.07733273
8320,0.0637152
13999,0.07040468
3548,0.06797441
10610,0.063548446
5872,0.13656154
3169,0.0664002
15168,0.08861651
4787,0.085239634
5462,0.05855118
2944,0.031790044
14030,0.023140423
4811,0.06866707
2827,0.078299224
1132,0.05200871
6761,0.05944016
6251,0.10396571
14813,0.13466473
14398,0.05826141
1430,0.062056586
7025,0.20391506
7836,0.047664173
8204,0.044332165
8057,0.047575448
16521,0.088814616
15525,0.07733273
6930,0.07733273
4889,0.050563
2497,0.08356952
16274,0.07581539
8414,0.07733273
10746,0.07030588
12502,0.04905566
13327,0.06930036
13865,0.097941756
10688,0.07809227
4556,0.07733273
8648,0.061401118
3980,0.12331772
11362,0.07733273
947,0.044360224
831,0.077477396
10513,0.04539453
7721,0.05009667
2084,0.1330618
13308,0.077477396
5542,0.07733273
1569,0.08513447
6601,0.05174699
13652,0.0540122
9204,0.07030588
15849,0.077477396
15984,0.048061274
14039,0.07733273
10846,0.09053156
4733,0.035609856
7872,0.06730153
6731,0.060152046
9693,0.07733273
12855,0.09018763
14215,0.077477396
16480,0.07654883
7565,0.07284568
7819,0.030596541
12998,0.094471626
5571,0.0792065
7610,0.06797441
8424,0.07733273
16064,0.078097515
4192,0.078097515
9705,0.056398153
6648,0.031231161
15260,0.078097515
4758,0.06311534
3587,0.06785956
6272,0.07233257
7460,0.06279707
11554,0.07733273
6597,0.041334145
565,0.14368482
15115,0.077477396
8937,0.032535475
15871,0.049667627
15928,0.036857843
1802,0.06373812
11410,0.057183225
230,0.078097515
11238,0.0837248
14957,0.043711826
5624,0.030712547
8309,0.078299224
8890,0.04384055
10642,0.05164766
14243,0.036615536
12561,0.08460502
17,0.17297123
5269,0.070537396
16718,0.09035845
2890,0.052642815
8642,0.058372673
14191,0.07984358
11305,0.048561107
14407,0.030041346
10112,0.055689935
15486,0.04101397
7908,0.077477396
10163,0.06924195
12267,0.07733273
17386,0.057183225
10306,0.048061274
16,0.14176713
3851,0.078097515
15343,0.07733273
10421,0.09119895
1781,0.07733273
10184,0.09089715
3386,0.078299224
126,0.078299224
3939,0.059373733
7231,0.06143622
462,0.07733273
