no,pred
3647,0.1534575
1586,0.014894425
477,0.053962238
12456,0.08513427
676,0.0730006
14117,0.064770296
15420,0.029370261
6780,0.12871394
55,0.028147053
14565,0.06390624
11910,0.18535754
12030,0.3670043
3287,0.07017559
16213,0.20328997
12387,0.027789274
1706,0.09710513
7859,0.3436787
9808,0.049183965
11952,0.029301953
11692,0.618926
6813,0.16238283
11978,0.33763495
5644,0.0070766252
16648,0.027862327
9823,0.05057052
13376,0.11401317
2992,0.057783138
8128,0.0916796
5742,0.016114963
15309,0.0072268173
10506,0.08231377
5801,0.092696436
38,0.104061246
8860,0.03590248
6936,0.08231377
17131,0.1034878
1721,0.0768508
15137,0.06691119
5049,0.15534551
4783,0.049675483
16760,0.18015029
5314,0.04995861
16888,0.52398354
15902,0.019332066
16358,0.08231377
1577,0.13445029
9617,0.052066833
13094,0.26607102
356,0.1582103
2186,0.09786672
2616,0.057397343
12781,0.19357532
14546,0.013241079
226,0.17212373
3029,0.1378137
8936,0.3741494
4974,0.052253895
5445,0.18085751
17322,0.05057052
2238,0.03259617
3251,0.006986852
16875,0.12047197
12879,0.017254949
9963,0.06438501
7419,0.020336758
11194,0.0064510726
9794,0.053962238
11141,0.08132691
6527,0.053962238
2472,0.020449502
2544,0.015090752
1841,0.05120807
7663,0.14805754
3330,0.05725845
3516,0.08040816
3724,0.09710513
9023,0.0730006
14797,0.23839441
14491,0.18287085
16179,0.46420035
4253,0.009341877
15253,0.09710513
11226,0.19311604
15513,0.063004404
10356,0.081937686
14815,0.0075551877
5250,0.02097992
17278,0.0388037
172,0.15461484
15172,0.16105446
3641,0.13970116
11679,0.07170359
9180,0.029603627
2013,0.15436405
8001,0.01799308
15648,0.1655961
494,0.027253
15078,0.10978921
12785,0.08231377
9043,0.24257869
12468,0.029626487
15704,0.08040816
8667,0.08231377
12530,0.050480075
15248,0.030257223
10020,0.40730003
10973,0.03605434
8027,0.11783674
463,0.053962238
11723,0.09160401
8374,0.06390624
15350,0.0730006
12845,0.2771453
17072,0.08040816
137,0.021085791
4440,0.19468942
11198,0.09160401
8984,0.023150858
12476,0.0153011475
16990,0.053962238
1678,0.04245393
11889,0.04475484
1579,0.03515982
17091,0.1655961
3778,0.16553485
7397,0.15461484
14551,0.13924822
14479,0.4911397
9005,0.11123125
14769,0.054974392
890,0.010105526
13637,0.043618172
11582,0.006538343
7774,0.15461484
3715,0.08231377
9831,0.05705182
5762,0.041818574
13926,0.10478519
1663,0.053860344
9511,0.052374355
7320,0.05125579
17025,0.005224716
7855,0.20002879
6199,0.39903796
13211,0.06913914
10117,0.5782532
1595,0.24261616
16415,0.0730006
2133,0.029370261
15800,0.11317963
12156,0.051662475
2249,0.007204595
8854,0.21434557
12576,0.16325602
7507,0.12282078
13065,0.10708699
13361,0.11565827
15009,0.057777654
8904,0.01925589
13860,0.1655961
1807,0.08103189
10805,0.0060167117
8762,0.0730006
5272,0.051662475
15554,0.2915783
7389,0.028028639
13836,0.102453545
15955,0.0730006
2860,0.24261616
9331,0.057080016
11948,0.04614454
16668,0.0730006
592,0.0040139453
4116,0.011999011
3900,0.082471445
7854,0.17127244
13809,0.0730006
4439,0.046528365
7093,0.14448352
14650,0.10693962
3731,0.0730006
10204,0.046453785
1210,0.08417486
15804,0.0007089033
16263,0.06200476
15579,0.06589634
5171,0.117879376
16759,0.08231377
13707,0.065438
6337,0.12776284
5810,0.13437563
4401,0.07428129
9495,0.03571311
10911,0.051662475
14911,0.015539941
6333,0.35645777
10762,0.1810819
16871,0.08231377
16431,0.050999306
840,0.24607457
14547,0.38431624
13162,0.04399237
15298,0.09710513
16014,0.08231377
16286,0.052087232
6740,0.5549189
15586,0.19788404
7827,0.23392095
14802,0.19954188
15765,0.05656548
2651,0.086729154
3043,0.09239173
5733,0.03600894
6698,0.20058711
10511,0.21148396
15118,0.009584414
259,0.033515066
15642,0.0008714764
16413,0.15959987
629,0.01388477
16233,0.049032606
8870,0.12386308
13554,0.19357532
7210,0.20238417
15697,0.05057052
188,0.13651493
11603,0.5344589
14072,0.0008522038
7174,0.07702808
13438,0.060527753
7860,0.013800645
15098,0.070895135
16331,0.249865
13270,0.032413855
13156,0.020739235
16557,0.08231377
7216,0.2695993
3475,0.070292965
1456,0.089654654
319,0.08231377
3574,0.06464851
15936,0.06378148
9916,0.08224722
15220,0.03862944
7366,0.1655961
6359,0.025599873
10697,0.09555391
3974,0.058304876
15527,0.24261616
10835,0.0749762
15665,0.062293835
15864,0.2844874
17387,0.19220443
220,0.21632214
8809,0.0728337
16048,0.016798114
4257,0.053962238
15661,0.051662475
8768,0.1691331
16747,0.027683709
10000,0.3741494
9759,0.64227164
3262,0.18268448
10352,0.01708422
4271,0.24261616
6002,0.2269184
12873,0.24261616
11166,0.3826862
15156,0.14177623
13704,0.66517437
15434,0.06014105
16209,0.2815466
14497,0.023815867
15160,0.024716372
12460,0.05723421
8329,0.16619161
10531,0.17447676
13091,0.041319925
14998,0.15432501
13946,0.23839441
9040,0.08231377
15847,0.28661582
1325,0.1655961
2737,0.3421802
422,0.079958096
314,0.5437306
13434,0.15100396
1376,0.0769269
13673,0.005124075
2152,0.01882042
380,0.0730006
5457,0.01014476
9948,0.031837042
10437,0.07556726
13815,0.54741573
4522,0.7610013
546,0.053962238
13675,0.25934795
8492,0.064770296
3697,0.3862562
346,0.008679811
16283,0.2604915
3189,0.024137512
486,0.10200141
17343,0.0351343
13718,0.15599537
11254,0.01887725
10364,0.06479566
14793,0.022700397
6814,0.13523659
10242,0.09710513
1935,0.123889245
829,0.0107590435
12299,0.07005532
16599,0.04698512
4539,0.15989254
15175,0.0730006
13464,0.10550101
16721,0.08231377
3740,0.08040816
867,0.042541064
1777,0.015122862
14973,0.0980581
10644,0.07559882
12704,0.007893595
16739,0.0730006
1126,0.0730006
10723,0.21463516
14568,0.017290339
9902,0.0835849
1532,0.1363607
6157,0.123064846
9310,0.053962238
5458,0.09700268
11359,0.0730006
1982,0.0730006
3651,0.044719033
1495,0.021748831
6774,0.09710513
3881,0.015850749
2311,0.029370261
10252,0.0730006
2610,0.06390624
16742,0.057543866
17339,0.009265404
1914,0.24326105
12534,0.39835197
4664,0.1928966
276,0.10772694
205,0.06390624
7706,0.23839441
9480,0.24893998
10898,0.064770296
16969,0.032385297
15057,0.059870422
13590,0.3741494
12881,0.01497361
3694,0.0730006
16002,0.03061347
3539,0.02126451
1727,0.0730006
6248,0.0730006
1983,0.21112801
6035,0.11475119
16232,0.032572668
5746,0.24149744
14732,0.053962238
15395,0.09710513
12820,0.002848167
2436,0.08040816
11533,0.00035719323
12638,0.0130865695
3219,0.056135997
12369,0.08231377
17130,0.057841904
1078,0.1136022
4561,0.04707834
307,0.12863067
3493,0.2834055
10978,0.028072774
8550,0.07316111
13018,0.20008679
15114,0.007107418
4482,0.5794555
4671,0.3541623
16608,0.09160401
1686,0.018432466
10311,0.2044425
8921,0.45659482
15752,0.04667166
10321,0.08231377
2351,0.051662475
3895,0.04082947
6429,0.053962238
2201,0.33527452
17151,0.06921149
15588,0.013473306
8703,0.5779789
8688,0.05057052
15739,0.0412067
7755,0.14589818
13231,0.002227862
8614,0.0730006
14955,0.08231377
13692,0.08714375
17432,0.0730006
6621,0.08231377
934,0.04179232
611,0.03580986
7408,0.09710513
13908,0.1235913
10243,0.10978371
5363,0.13699584
11070,0.06237374
9151,0.29581898
14736,0.0827229
15088,0.051662475
930,0.11629536
15822,0.0730006
1654,0.1379071
11151,0.1355972
2285,0.08390291
4652,0.13460456
10049,0.02569002
4543,0.00827443
12223,0.1655961
2650,0.0730006
11446,0.43939787
9374,0.019928206
15935,0.10000479
10203,0.07888547
16603,0.0730006
11824,0.09710513
15181,0.053962238
12504,0.008012075
8545,0.18562306
16867,0.24326105
16060,0.11736841
8950,0.0036531305
2615,0.071848966
14264,0.06969223
10180,0.032496322
16924,0.10267539
9764,0.42130464
16411,0.0049237376
9121,0.46103275
15995,0.0730006
12635,0.0038876908
11557,0.091195814
16018,0.074133456
16116,0.069343716
15032,0.08040816
9872,0.08111334
13328,0.0730006
1796,0.06390624
13401,0.14177981
3598,0.07659625
8129,0.28535864
15374,0.017242275
13127,0.010582917
3684,0.12237507
2281,0.15693924
9615,0.21853699
2853,0.10211143
7938,0.040064596
3506,0.08231377
15021,0.06927897
3741,0.0730006
13544,0.004204238
4551,0.24261616
3623,0.074455306
10576,0.22793436
14796,0.0730006
5223,0.0026861876
16676,0.14377517
11945,0.08040816
2129,0.108268484
2901,0.13738346
17084,0.14109756
5938,0.195781
2926,0.22990765
11984,0.035958588
5503,0.120886035
11233,0.09389269
8193,0.0074980548
4070,0.052087232
4429,0.056152284
6478,0.016675742
10198,0.14963965
10670,0.4518592
1152,0.08231377
6960,0.3210354
2592,0.0010644781
12011,0.17777458
8298,0.26097384
16657,0.008746756
14540,0.05644178
8775,0.14752112
8656,0.0730006
1205,0.068889
5917,0.04398491
8163,0.018794224
1711,0.08231377
14082,0.14018287
6203,0.0730006
8549,0.25172165
4548,0.073516116
1104,0.037426636
1400,0.25833964
1712,0.0034840321
8796,0.06540952
16151,0.031774428
13838,0.026367288
7574,0.17999634
13107,0.00873035
5378,0.051662475
194,0.0730006
16308,0.010067072
4303,0.5287643
7742,0.35775608
11589,0.09160401
431,0.12609786
1751,0.24607457
13068,0.043951795
986,0.00014304768
2946,0.1621888
13974,0.15406552
11315,0.10619806
2810,0.30750242
1311,0.4683078
16931,0.37488732
12298,0.08272375
36,0.10776231
11951,0.15385473
2030,0.039338373
16367,0.19528994
11927,0.08231377
2842,0.10477471
980,0.05781327
4838,0.07371478
13139,0.21185093
11219,0.13894865
4118,0.44154564
2728,0.14651698
13264,0.5294747
5198,0.016179103
11116,0.01811673
5702,0.0730006
7485,0.06682862
16540,0.0730006
10589,0.022753598
14210,0.1655961
10711,0.006124325
8048,0.032456562
6690,0.019408781
13791,0.19892684
11570,0.016293291
4741,0.0064991177
10058,0.1481157
16141,0.008607966
2834,0.031982664
3973,0.0730006
17089,0.22469737
7554,0.042066976
1069,0.027467046
4421,0.109787814
12634,0.09710513
5588,0.1655961
5531,0.1802161
7314,0.09263944
10069,0.08987772
6279,0.24178934
10847,0.21112801
9214,0.17587687
4359,0.025625808
11531,0.027972654
6079,0.118447006
1803,0.31300986
1762,0.064770296
7540,0.25004622
3826,0.0730006
1622,0.193369
6483,0.1655961
11558,0.11373508
5866,0.31859237
4035,0.15964612
7060,0.046164565
10524,0.056031857
903,0.057664007
8892,0.0730006
12826,0.08231377
7803,0.07817888
6161,0.08040816
9046,0.024037534
5747,0.053962238
12637,0.0730006
9446,0.0027295495
3126,0.2730343
4060,0.06561372
6711,0.09431489
1303,0.11134419
5520,0.2664378
10182,0.0730006
14411,0.042820305
11957,0.02856457
3767,0.05123802
10518,0.008182017
2437,0.09433566
5351,0.012807313
4547,0.09572458
1701,0.09710513
10797,0.036222562
6701,0.09710513
8632,0.24261616
11599,0.1615506
13731,0.006205095
2752,0.3805041
1413,0.11360569
16403,0.09224662
9285,0.15461484
3183,0.0730006
1200,0.0022917646
15417,0.052087232
15997,0.08231377
16212,0.083439596
8779,0.084471606
10092,0.065494224
16198,0.0730006
10455,0.1655961
3430,0.07814049
3020,0.08728723
15543,0.08231377
5693,0.12036852
7459,0.0730006
14637,0.0730006
7768,0.09308591
8215,0.17158088
1036,0.036618162
11128,0.025407068
7282,0.24455103
1271,0.07301146
4389,0.14513268
125,0.09507775
4033,0.053962238
15217,0.1062708
13606,0.011739271
3115,0.050937552
8315,0.0730006
10048,0.3130784
8948,0.08052653
17461,0.18364108
16880,0.052087232
7275,0.12579721
4150,0.0734787
14476,0.12100634
15039,0.084818356
13299,0.037899006
3595,0.08231377
13262,0.030870743
17422,0.03174778
7577,0.030851401
5585,0.17265788
1831,0.06541287
1346,0.1655961
15581,0.053962238
10138,0.035213098
8612,0.16553485
2509,0.25176802
7048,0.006747567
9338,0.09710513
7553,0.020769414
15380,0.23839441
16837,0.09255538
8453,0.0162035
16109,0.041843824
10952,0.054174
7302,0.052327253
5164,0.030178139
11003,0.053962238
15018,0.5689765
12206,0.09710513
10964,0.019181583
17448,0.053962238
905,0.017607275
10572,0.03314087
15262,0.06866618
12606,0.013069805
13293,0.029370261
7932,0.19357532
16671,0.29223973
11057,0.408408
16391,0.09423262
6413,0.0730006
10813,0.09710513
67,0.0730006
2857,0.17488381
2127,0.27751446
8675,0.23839441
7770,0.07885532
4238,0.020094635
8428,0.013069805
8444,0.172999
7367,0.0730006
12231,0.19324854
8755,0.2797295
16121,0.02315105
1817,0.46837306
13788,0.0043208636
3986,0.09185377
13970,0.051662475
6812,0.002554006
17143,0.15480582
1188,0.075315684
11733,0.06599117
15671,0.02105463
3087,0.051662475
7988,0.020148765
9260,0.0730006
10910,0.13226725
5288,0.053111654
5971,0.47699225
1333,0.0730006
5720,0.06706404
8655,0.47768003
4025,0.3213546
4997,0.016196972
96,0.23859064
12063,0.36371574
4420,0.053962238
11505,0.024959307
11772,0.16034037
8544,0.3159344
11185,0.01122343
2,0.011095455
8018,0.018043434
178,0.051662475
12742,0.08231377
12886,0.43943334
13834,0.053962238
3409,0.05084856
2002,0.051662475
12138,0.002502343
16436,0.10098408
2966,0.100528665
8878,0.08322033
11320,0.16481301
15529,0.08231377
2191,0.11267968
16673,0.17680518
8635,0.34518662
621,0.14310767
16994,0.012557977
7189,0.0730006
16565,0.06014105
7925,0.48653376
13200,0.027128592
9177,0.0013061746
16921,0.06014105
12051,0.13883582
7931,0.08129455
8489,0.08546209
9225,0.07156038
308,0.10086514
1524,0.16553485
16651,0.07845736
16324,0.23839441
14375,0.1430358
1090,0.1655961
1936,0.10725013
10025,0.12884286
4034,0.05128571
7233,0.051662475
7809,0.005950114
10232,0.3741494
3834,0.11718108
12140,0.020175358
13482,0.1655961
1707,0.6440439
117,0.35387692
17232,0.0730006
3561,0.24451917
1486,0.08231377
11473,0.43397692
15376,0.24197096
15348,0.032288034
813,0.1095597
8712,0.17777458
3909,0.24261616
3822,0.05911126
12752,0.03745462
9822,0.47168306
12184,0.0512002
11099,0.003240643
7501,0.0730006
4403,0.04670488
14703,0.08231377
10540,0.03745462
12477,0.103581235
11571,0.1054869
16777,0.007257883
12929,0.0730006
4772,0.08231377
5761,0.08231377
15007,0.034806453
2461,0.29222348
343,0.0077446857
2975,0.07376288
12227,0.039837353
15459,0.10049562
5695,0.21853699
14409,0.08694163
2510,0.21112801
16322,0.32382643
6796,0.0730006
13416,0.034856975
8607,0.061967812
12957,0.0014345152
15732,0.00077395514
12547,0.12609488
191,0.052087232
10924,0.091396645
1877,0.10026516
14941,0.053034864
15584,0.017705897
11361,0.10839768
6364,0.13614978
12358,0.08275148
339,0.08231377
15176,0.004805251
11674,0.14265954
1672,0.09160401
4355,0.19357532
13097,0.011059483
3437,0.6163379
948,0.0730006
10104,0.08231377
2614,0.0730006
740,0.08231377
16597,0.015591355
533,0.19801015
2770,0.0730006
3214,0.052087232
7630,0.19771078
1995,0.75710195
42,0.07988069
1909,0.29379576
14571,0.25687405
12520,0.14191094
4486,0.2377935
2063,0.008969721
8311,0.051662475
2711,0.08991225
1431,0.003694214
8882,0.032891057
8516,0.78618294
12442,0.034012582
16631,0.005307651
5361,0.06610651
2476,0.11544122
4769,0.0045532696
10033,0.13203457
4089,0.08231377
4177,0.17387936
1955,0.0019963167
6542,0.22152242
15222,0.0712514
7178,0.532395
2703,0.045840897
16166,0.032942045
11082,0.18879306
11074,0.15404889
14670,0.04174748
17395,0.018422248
13058,0.16611484
11686,0.0730006
5727,0.45011842
13043,0.024941439
2323,0.02118258
9267,0.08231377
735,0.04782996
8606,0.0730006
11796,0.24261616
13684,0.038692374
2688,0.19467008
5258,0.053962238
11626,0.47501594
13373,0.09710513
3040,0.07747264
2314,0.14884773
14890,0.09265628
14105,0.09710513
10603,0.007579389
13303,0.1083985
10810,0.3741494
6540,0.2877831
10288,0.049788054
3208,0.11405414
6474,0.026792185
17105,0.09885276
16791,0.033525977
3842,0.22020906
9563,0.4443196
2137,0.1515429
6152,0.06037172
12255,0.021242969
15428,0.1599779
1323,0.0730006
2447,0.2028162
8287,0.29305267
16404,0.06405101
14259,0.541693
3235,0.062704906
12317,0.0730006
256,0.041817047
10719,0.07852472
16249,0.02850901
841,0.08231377
8634,0.004808319
10824,0.09025244
2690,0.048933506
6947,0.08231377
10767,0.0146916695
11963,0.514804
5026,0.20810205
10039,0.024825793
6592,0.0730006
1276,0.23839441
2091,0.23370579
7903,0.16297388
3816,0.16880119
14544,0.011020105
12002,0.1655961
10953,0.07432385
6497,0.053329118
13913,0.044584908
7326,0.050480045
3987,0.0730006
7294,0.048471004
10458,0.021696609
11541,0.0031238291
13369,0.052028902
4388,0.0730006
1930,0.049788054
8045,0.0032847605
9839,0.013566839
16408,0.12489919
8991,0.079962336
3013,0.062035173
12573,0.16320974
6582,0.036412414
16348,0.064770296
5915,0.08927302
3695,0.0024597733
10059,0.29357982
2286,0.14924511
13242,0.0950104
7557,0.35019305
1561,0.31652892
13286,0.04236001
9078,0.4118266
2094,0.051505383
4719,0.1801423
1322,0.053962238
16736,0.0730006
12297,0.027475243
1700,0.01863372
7344,0.0730006
14032,0.1655961
11423,0.020057667
83,0.003293319
2312,0.21595144
5437,0.06056799
10946,0.090870425
579,0.051662475
6907,0.14170346
8651,0.008828697
16241,0.016847737
11525,0.031003993
8574,0.050055385
8838,0.04385906
10453,0.37619343
4642,0.020449502
4445,0.036015227
16016,0.25847477
11487,0.18442063
5237,0.0015216446
11594,0.0730006
13925,0.0018663788
6953,0.01017734
8475,0.006032003
15590,0.4501964
4925,0.016558452
12831,0.15461484
4846,0.052087232
15301,0.022407144
8658,0.09710513
4405,0.07177187
13280,0.36883834
4608,0.16764374
15361,0.11142793
13210,0.07541428
10121,0.32492086
8208,0.09710513
17446,0.15895893
14635,0.08821215
8408,0.06390624
14167,0.00078908284
6134,0.06390624
11659,0.1863865
6245,0.19831999
13546,0.13170272
444,0.0730006
5242,0.053962238
7253,0.32747334
14418,0.013381951
2300,0.34122822
7049,0.06783663
9940,0.008246639
15373,0.19357532
16481,0.23133124
10758,0.07380999
10823,0.29222348
6922,0.30783382
3041,0.09710513
9409,0.31863913
1879,0.029370261
3955,0.100381024
3011,0.094971046
6636,0.02257825
8787,0.11761042
15680,0.119318634
10859,0.2372807
6330,0.07236038
326,0.013748673
1525,0.12873915
6970,0.19692858
16955,0.23448104
6663,0.2034418
13771,0.0730006
844,0.0730006
1926,0.09569491
4913,0.10659416
2882,0.18552649
6647,0.24261616
14894,0.2736118
5003,0.0026703216
3359,0.01228952
13183,0.09119049
530,0.15768977
9580,0.066946454
13422,0.012209358
17184,0.0730006
15873,0.07643244
15600,0.052087232
15657,0.044800587
14200,0.45158985
10108,0.012293619
988,0.14127934
2963,0.39775097
2648,0.09710513
16208,0.15637547
12381,0.0730006
4465,0.25425792
14720,0.24511716
9072,0.32873017
6909,0.08231377
4176,0.07369303
15842,0.0336379
15023,0.2107971
11717,0.04608733
5732,0.23803572
14971,0.17802356
14626,0.0569121
12955,0.23742665
15977,0.09710513
12068,0.028972652
13374,0.08231377
9739,0.05382946
17330,0.0730006
11368,0.15025921
14498,0.08043745
10398,0.17372459
9291,0.0730006
2163,0.071413815
5681,0.2138089
3328,0.24261616
11973,0.05350379
6552,0.10390377
5410,0.09801291
4948,0.21157137
2131,0.1639233
12754,0.1655961
16227,0.02711537
12424,0.023731615
9685,0.064770296
13317,0.0730006
10713,0.0011497714
14018,0.0730006
2699,0.13425046
2292,0.0730006
6412,0.27581063
12124,0.0035823686
13514,0.01597803
8989,0.02296489
9129,0.019345615
2185,0.19986227
14708,0.1886947
11025,0.0730006
10737,0.00075263507
16374,0.059548803
4764,0.033859573
15317,0.05229368
7963,0.01882053
6350,0.03717537
2100,0.25836098
6674,0.0045276093
7123,0.08822249
17383,0.07160854
16001,0.24261616
15634,0.07888547
4514,0.018131077
5030,0.46013844
10087,0.08057804
6559,0.15778795
15251,0.22315
16120,0.111596525
13163,0.00832158
15893,0.046248995
4249,0.0730006
5657,0.3394935
2435,0.04907135
2115,0.110227525
3229,0.39731452
5993,0.1655961
7682,0.04962214
1779,0.08394771
6811,0.010069297
203,0.05114826
5739,0.7064903
4441,0.33319825
10690,0.1481949
5182,0.18079427
5094,0.062043197
15202,0.032760397
482,0.10046902
10123,0.07786057
158,0.06891228
2395,0.0730006
8320,0.22943068
13999,0.044238146
3548,0.064770296
10610,0.13557279
5872,0.16366804
3169,0.031382058
15168,0.47002986
4787,0.12784941
5462,0.06800172
2944,0.022110112
14030,0.0437799
4811,0.11375636
2827,0.24261616
1132,0.012726918
6761,0.062082198
6251,0.16633466
14813,0.46478423
14398,0.13614978
1430,0.046761062
7025,0.20453961
7836,0.11565827
8204,0.034594078
8057,0.06014105
16521,0.0024700304
15525,0.08231377
6930,0.12115148
4889,0.0074847485
2497,0.20858748
16274,0.43383968
8414,0.0730006
10746,0.022109423
12502,0.043974683
13327,0.11634937
13865,0.23061411
10688,0.05592313
4556,0.0730006
8648,0.06445352
3980,0.250528
11362,0.0730006
947,0.033911716
831,0.053962238
10513,0.1014417
7721,0.04877193
2084,0.10071553
13308,0.13070348
5542,0.0730006
1569,0.23839441
6601,0.07360969
13652,0.25680926
9204,0.11347185
15849,0.053962238
15984,0.1379071
14039,0.08231377
10846,0.18634002
4733,0.0060519804
7872,0.051662475
6731,0.18297277
9693,0.0730006
12855,0.20264208
14215,0.053962238
16480,0.1171933
7565,0.12223249
7819,0.026209138
12998,0.06296876
5571,0.09381677
7610,0.064770296
8424,0.0730006
16064,0.19357532
4192,0.22615299
9705,0.013214142
6648,0.037176184
15260,0.19357532
4758,0.027365398
3587,0.08599548
6272,0.21272565
7460,0.09323446
11554,0.0730006
6597,0.0039422587
565,0.35748458
15115,0.053962238
8937,0.054951936
15871,0.27764472
15928,0.017131098
1802,0.2252769
11410,0.008466257
230,0.09710513
11238,0.24044406
14957,0.006043044
5624,0.04495614
8309,0.24261616
8890,0.05873409
10642,0.055007912
14243,0.031285405
12561,0.07612078
17,0.19461262
5269,0.043255206
16718,0.37785253
2890,0.17857166
8642,0.053545386
14191,0.07927115
11305,0.016489781
14407,0.053984016
10112,0.045472424
15486,0.0037839883
7908,0.09103987
10163,0.067667834
12267,0.0730006
17386,0.02166162
10306,0.067248404
16,0.17435978
3851,0.09710513
15343,0.08231377
10421,0.22704318
