no,pred
2853,0.030249795
7938,0.04622414
3506,0.074928634
15021,0.069694765
3741,0.074928634
13544,0.024812602
4551,0.08143222
3623,0.1171835
10576,0.062403746
14796,0.074928634
5223,0.037786763
16676,0.05066872
11945,0.07468839
2129,0.03453113
2901,0.06996981
17084,0.06623663
5938,0.15040983
2926,0.10694548
11984,0.040306777
5503,0.05144437
11233,0.060986143
8193,0.16782305
4070,0.06429859
4429,0.049286287
6478,0.02128021
10198,0.13579187
10670,0.11981247
1152,0.074928634
6960,0.059670456
2592,0.024927797
12011,0.078028105
8298,0.11642211
16657,0.073225595
14540,0.061837718
8775,0.044406455
8656,0.074928634
1205,0.11078854
5917,0.10617388
8163,0.02539649
1711,0.074928634
14082,0.12485795
6203,0.074928634
8549,0.22813793
4548,0.14754885
1104,0.048661932
1400,0.038629185
1712,0.0355135
8796,0.10828114
16151,0.031572197
13838,0.043730285
7574,0.05765386
13107,0.027459303
5378,0.06429859
194,0.074928634
16308,0.038778212
4303,0.12413073
7742,0.1023184
11589,0.06923405
431,0.030049687
1751,0.10951572
13068,0.03387955
986,0.029199356
2946,0.05533722
13974,0.1004536
11315,0.038141374
2810,0.02660296
1311,0.111620404
16931,0.16195515
12298,0.051096767
36,0.10527463
11951,0.05202488
2030,0.053147987
16367,0.054673817
11927,0.074928634
2842,0.0781105
980,0.048634898
4838,0.047453627
13139,0.08385992
11219,0.081266336
4118,0.15419953
2728,0.049766198
13264,0.10795902
5198,0.04621262
11116,0.039391905
5702,0.074928634
7485,0.053969912
16540,0.074928634
10589,0.035544332
14210,0.08143222
10711,0.02829273
8048,0.07296998
6690,0.042710517
13791,0.113840476
11570,0.04882787
4741,0.025166942
10058,0.075842455
16141,0.03419545
2834,0.061093986
3973,0.074928634
17089,0.14840928
7554,0.073676236
1069,0.049782775
4421,0.14922856
12634,0.077687174
5588,0.08143222
5531,0.06984624
7314,0.14770171
10069,0.06251699
6279,0.14708787
10847,0.07938816
9214,0.054858062
4359,0.020981736
11531,0.056477
6079,0.061830774
1803,0.06719881
1762,0.066694
7540,0.22746527
3826,0.074928634
1622,0.2037046
6483,0.08143222
11558,0.06053972
5866,0.1120242
4035,0.14695798
7060,0.036583338
10524,0.07298056
903,0.05376789
8892,0.074928634
12826,0.074928634
7803,0.053136863
6161,0.07468839
9046,0.08459631
5747,0.07202803
12637,0.074928634
9446,0.035904918
3126,0.16449603
4060,0.041506935
6711,0.051014304
1303,0.049095213
5520,0.07294231
10182,0.074928634
14411,0.05004533
11957,0.03044215
3767,0.06865105
10518,0.12873283
2437,0.10199162
5351,0.032452706
4547,0.05062408
1701,0.077687174
10797,0.043233454
6701,0.077687174
8632,0.08143222
11599,0.101004794
13731,0.038892373
2752,0.06537094
1413,0.04852291
16403,0.042437766
9285,0.07715434
3183,0.074928634
1200,0.02152471
15417,0.06429859
15997,0.074928634
16212,0.07232459
8779,0.084594026
10092,0.054048177
16198,0.074928634
10455,0.08143222
3430,0.09697801
3020,0.029149968
15543,0.074928634
5693,0.05521709
7459,0.074928634
14637,0.074928634
7768,0.12766287
8215,0.066047974
1036,0.08559819
11128,0.045355007
7282,0.11106426
1271,0.04405235
4389,0.08128339
125,0.034421362
4033,0.07202803
15217,0.08446541
13606,0.063043945
3115,0.059716642
8315,0.074928634
10048,0.05446698
8948,0.040130906
17461,0.0560015
16880,0.06429859
7275,0.030966472
4150,0.099924624
14476,0.08340251
15039,0.14729434
13299,0.04166643
3595,0.074928634
13262,0.06415829
17422,0.02733478
7577,0.054286264
5585,0.042489443
1831,0.019029303
1346,0.08143222
15581,0.07202803
10138,0.05372249
8612,0.07544454
2509,0.083553016
7048,0.02618014
9338,0.077687174
7553,0.058917318
15380,0.0889993
16837,0.15892577
8453,0.049379036
16109,0.037640873
10952,0.050757203
7302,0.059962474
5164,0.04637207
11003,0.07202803
15018,0.19463809
12206,0.077687174
10964,0.062482033
17448,0.07202803
905,0.031246718
10572,0.03904203
15262,0.032218616
12606,0.04578919
13293,0.06570403
7932,0.079174496
16671,0.038138554
11057,0.038250163
16391,0.14686327
6413,0.074928634
10813,0.077687174
67,0.074928634
2857,0.04083503
2127,0.06744754
8675,0.0889993
7770,0.06460701
4238,0.10417483
8428,0.04578919
8444,0.02080587
7367,0.074928634
12231,0.052892566
8755,0.27901176
16121,0.08079682
1817,0.08531678
13788,0.024168445
3986,0.069512285
13970,0.06429859
6812,0.021674206
17143,0.060827367
1188,0.05066489
11733,0.02215654
15671,0.01914462
3087,0.06429859
7988,0.09298328
9260,0.074928634
10910,0.047768027
5288,0.06554621
5971,0.042534307
1333,0.074928634
5720,0.050723348
8655,0.023961527
4025,0.051525556
4997,0.035999585
96,0.136881
12063,0.11629317
4420,0.07202803
11505,0.037293535
11772,0.0720724
8544,0.06296463
11185,0.03196979
2,0.067424946
8018,0.060339183
178,0.06429859
12742,0.074928634
12886,0.37853003
13834,0.07202803
3409,0.04487422
2002,0.06429859
12138,0.024895743
16436,0.11387979
2966,0.15631771
8878,0.13505153
11320,0.08449069
15529,0.074928634
2191,0.17274979
16673,0.029668583
8635,0.1800022
621,0.02747907
16994,0.034751527
7189,0.074928634
16565,0.051675193
7925,0.18829054
13200,0.01895171
9177,0.023860794
16921,0.051675193
12051,0.043517113
7931,0.05899852
8489,0.054978933
9225,0.08500151
308,0.05354399
1524,0.07544454
16651,0.042269804
16324,0.0889993
14375,0.07715434
1090,0.08143222
1936,0.042066578
10025,0.06630575
4034,0.07690391
7233,0.06429859
7809,0.026028626
10232,0.08589209
3834,0.039968032
12140,0.041538134
13482,0.08143222
1707,0.022258388
117,0.064531274
17232,0.074928634
3561,0.05141872
1486,0.074928634
11473,0.088651754
15376,0.046950176
15348,0.03895051
813,0.03808277
8712,0.078028105
3909,0.08143222
3822,0.050181136
12752,0.06570403
9822,0.054795023
12184,0.016790165
11099,0.050062846
7501,0.074928634
4403,0.057143815
14703,0.074928634
10540,0.06570403
12477,0.1741084
11571,0.12394064
16777,0.09957053
12929,0.074928634
4772,0.074928634
5761,0.074928634
15007,0.035818856
2461,0.07998771
343,0.05484444
2975,0.07146532
12227,0.08698891
15459,0.04714808
5695,0.07938816
14409,0.027874865
2510,0.07938816
16322,0.048192855
6796,0.074928634
13416,0.06518325
8607,0.0529865
12957,0.040009156
15732,0.054649435
12547,0.084594026
191,0.06429859
10924,0.0769628
1877,0.07030612
14941,0.040398005
15584,0.06796901
11361,0.049575023
6364,0.05413321
12358,0.042444665
339,0.074928634
15176,0.032523744
11674,0.092110425
1672,0.06923405
4355,0.079174496
13097,0.017969012
3437,0.0681759
948,0.074928634
10104,0.074928634
2614,0.074928634
740,0.074928634
16597,0.056866612
533,0.04687062
2770,0.074928634
3214,0.06429859
7630,0.038749922
1995,0.057864875
42,0.051310252
1909,0.17094357
14571,0.07905961
12520,0.08446541
4486,0.13650607
2063,0.038777478
8311,0.06429859
2711,0.10439018
1431,0.032749634
8882,0.040994715
8516,0.121980146
12442,0.04274665
16631,0.04839882
5361,0.03944772
2476,0.063714966
4769,0.036399286
10033,0.06948589
4089,0.074928634
4177,0.12713689
1955,0.059541415
6542,0.049861558
15222,0.06463032
7178,0.097431
2703,0.0679158
16166,0.049164694
11082,0.03950222
11074,0.05425818
14670,0.07290601
17395,0.06635857
13058,0.031280916
11686,0.074928634
5727,0.09455136
13043,0.046821617
2323,0.13736977
9267,0.074928634
735,0.06714246
8606,0.074928634
11796,0.08143222
13684,0.036728762
2688,0.053850275
5258,0.07202803
11626,0.086857
13373,0.077687174
3040,0.051250573
2314,0.110137574
14890,0.04515686
14105,0.077687174
10603,0.053115875
13303,0.067195505
10810,0.08589209
6540,0.059232853
10288,0.06814797
3208,0.07886921
6474,0.11199217
17105,0.040989682
16791,0.12724668
3842,0.035527933
9563,0.11880742
2137,0.042706423
6152,0.07811186
12255,0.0473756
15428,0.20593756
1323,0.074928634
2447,0.017845128
8287,0.06286385
16404,0.052313894
14259,0.08174852
3235,0.11658542
12317,0.074928634
256,0.051832587
10719,0.039607655
16249,0.114971794
841,0.074928634
8634,0.062281657
10824,0.029643064
2690,0.042231172
6947,0.074928634
10767,0.037269074
11963,0.07731002
5026,0.049565364
10039,0.05372151
6592,0.074928634
1276,0.0889993
2091,0.075414315
7903,0.115549564
3816,0.08967123
14544,0.0336093
12002,0.08143222
10953,0.050418146
6497,0.052999385
13913,0.088749446
7326,0.060019456
3987,0.074928634
7294,0.06671419
10458,0.047047563
11541,0.026621128
13369,0.12757857
4388,0.074928634
1930,0.06814797
8045,0.03264512
9839,0.036409196
16408,0.08749097
8991,0.0793484
3013,0.08829086
12573,0.09064811
6582,0.10146506
16348,0.066694
5915,0.16613035
3695,0.03695598
10059,0.13807656
2286,0.05872748
13242,0.056150578
7557,0.11030008
1561,0.1025062
13286,0.026283707
9078,0.16613035
2094,0.05845046
4719,0.05786163
1322,0.07202803
16736,0.074928634
12297,0.07705397
1700,0.02835849
7344,0.074928634
14032,0.08143222
11423,0.02408996
83,0.021721253
2312,0.14863436
5437,0.068832785
10946,0.04989706
579,0.06429859
6907,0.14068113
8651,0.04588015
16241,0.021767404
11525,0.024799643
8574,0.085716344
8838,0.09366321
10453,0.085986346
4642,0.047047563
4445,0.0529865
16016,0.19877669
11487,0.19975486
5237,0.022190807
11594,0.074928634
13925,0.02852761
6953,0.025736665
8475,0.026116002
15590,0.045911327
4925,0.0413849
12831,0.07715434
4846,0.06429859
15301,0.054265227
8658,0.077687174
4405,0.08446541
13280,0.101328366
4608,0.07003587
15361,0.05364409
13210,0.04095915
10121,0.044295464
8208,0.077687174
17446,0.0401956
14635,0.06014754
8408,0.07202803
14167,0.04679057
6134,0.07202803
11659,0.028295834
6245,0.2382287
13546,0.06914062
444,0.074928634
5242,0.07202803
7253,0.09647145
14418,0.059163805
2300,0.07301331
7049,0.027810792
9940,0.037884455
15373,0.079174496
16481,0.053293627
10758,0.045377422
10823,0.07998771
6922,0.1039457
3041,0.077687174
9409,0.0494083
1879,0.06570403
3955,0.17086881
3011,0.039970294
6636,0.096738204
8787,0.06014413
15680,0.043046456
10859,0.13223769
6330,0.044064242
326,0.020371217
1525,0.021968018
6970,0.12962025
16955,0.056227688
6663,0.037497286
13771,0.074928634
844,0.074928634
1926,0.04579393
4913,0.038272526
2882,0.023038782
6647,0.08143222
14894,0.05768156
5003,0.043468818
3359,0.052309353
13183,0.19481024
530,0.042877316
9580,0.07612562
13422,0.051222224
17184,0.074928634
15873,0.14752558
15600,0.06429859
15657,0.09704111
14200,0.05165988
10108,0.11516665
988,0.033615805
2963,0.16264683
2648,0.077687174
16208,0.060943667
12381,0.074928634
4465,0.0889993
14720,0.044070005
9072,0.10511419
6909,0.074928634
4176,0.05399689
15842,0.04845285
15023,0.062403746
11717,0.045148727
5732,0.039392598
14971,0.049458794
14626,0.037902348
12955,0.024982346
15977,0.077687174
12068,0.0347318
13374,0.074928634
9739,0.084832795
17330,0.074928634
11368,0.101961315
14498,0.07777891
10398,0.16933385
9291,0.074928634
2163,0.053768445
5681,0.09209322
3328,0.08143222
11973,0.03934768
6552,0.11246628
5410,0.1370611
4948,0.055774968
2131,0.10715289
12754,0.08143222
16227,0.031284362
12424,0.0419013
9685,0.066694
13317,0.074928634
10713,0.019875512
14018,0.074928634
2699,0.19988622
2292,0.074928634
6412,0.04415863
12124,0.023961585
13514,0.050953947
8989,0.05528051
9129,0.03555378
2185,0.03419763
14708,0.051167667
11025,0.074928634
10737,0.03860034
16374,0.046766978
4764,0.053690143
15317,0.037281044
7963,0.04813522
6350,0.02867838
2100,0.038988363
6674,0.037916895
7123,0.031899724
17383,0.1428714
16001,0.08143222
15634,0.055963695
4514,0.08914179
5030,0.19469064
10087,0.0726337
6559,0.05752516
15251,0.17929792
16120,0.058086604
13163,0.061542723
15893,0.039906528
4249,0.074928634
5657,0.090079606
2435,0.07730488
2115,0.0541637
3229,0.16914843
5993,0.08143222
7682,0.19323398
1779,0.055134047
6811,0.03065752
203,0.0539813
5739,0.21494767
4441,0.07077307
10690,0.04876388
5182,0.13340601
5094,0.055750564
15202,0.045197707
482,0.028779762
10123,0.05189837
158,0.07770728
2395,0.074928634
8320,0.06298141
13999,0.070961066
3548,0.066694
10610,0.06197446
5872,0.15631771
3169,0.059544608
15168,0.15085605
4787,0.10241196
5462,0.067874305
2944,0.038528852
14030,0.036716845
4811,0.07572701
2827,0.08143222
1132,0.040275887
6761,0.05786163
6251,0.15306298
14813,0.13868116
14398,0.05413321
1430,0.047726847
7025,0.24208161
7836,0.05543951
8204,0.05940028
8057,0.051675193
16521,0.076264374
15525,0.074928634
6930,0.074928634
4889,0.051863108
2497,0.08014656
16274,0.0767043
8414,0.074928634
10746,0.049205042
12502,0.04213383
13327,0.07576991
13865,0.09934972
10688,0.0837666
4556,0.074928634
8648,0.06572571
3980,0.13993184
11362,0.074928634
947,0.048229765
831,0.07202803
10513,0.034391128
7721,0.056473337
2084,0.13440321
13308,0.087226145
5542,0.074928634
1569,0.0889993
6601,0.0516905
13652,0.03844974
9204,0.054898024
15849,0.07202803
15984,0.054681275
14039,0.074928634
10846,0.10656312
4733,0.033983033
7872,0.06429859
6731,0.061056677
9693,0.074928634
12855,0.09471312
14215,0.07202803
16480,0.06874834
7565,0.082979575
7819,0.037683334
12998,0.09775796
5571,0.070496544
7610,0.066694
8424,0.074928634
16064,0.079174496
4192,0.08014969
9705,0.038543966
6648,0.032511607
15260,0.079174496
4758,0.059279334
3587,0.073117204
6272,0.07725786
7460,0.058132835
11554,0.074928634
6597,0.031549685
565,0.08665033
15115,0.07202803
8937,0.028786885
15871,0.04281289
15928,0.030658454
1802,0.05026945
11410,0.0633117
230,0.077687174
11238,0.07913058
14957,0.039298113
5624,0.04368632
8309,0.08143222
8890,0.050107267
10642,0.04843016
14243,0.06281332
12561,0.09148282
17,0.17705579
5269,0.076989956
16718,0.11030008
2890,0.056227688
8642,0.05498524
14191,0.06503251
11305,0.043726478
14407,0.04447796
10112,0.07059532
15486,0.03135908
7908,0.07202803
10163,0.064644866
12267,0.074928634
17386,0.059928983
10306,0.05362727
16,0.1541598
3851,0.077687174
15343,0.074928634
10421,0.107336394
1781,0.074928634
10184,0.07111971
3386,0.08143222
126,0.08143222
3939,0.06290646
7231,0.050551713
462,0.074928634
15208,0.04542237
