no,pred
164,0.022252209475185365
12686,0.0007433520406193518
15673,0.01866473172568357
14482,0.01878160711813533
10042,0.07251347344353126
5132,0.0024816918913013746
7952,0.1706763268489525
6463,0.053474280897373015
1046,0.018917388639575674
4709,0.053474280897373015
970,0.07510192446061117
13955,0.007335667057843549
16128,0.10367677396622385
15870,0.029901501126427185
15012,0.022100874240197847
2023,0.10100075952411694
10295,0.001317906707341111
7808,0.0007511550079163854
1072,0.09416363819004983
9909,0.012398128036995283
16601,0.004420582383174289
10266,0.0009485946623697771
5050,0.022100874240197847
1294,0.004810601117234568
8257,0.23035516423450206
12989,0.04188181381324881
9855,0.07510192446061117
6730,0.0072777938378192
17236,0.0779161378605741
6722,0.004430188234395134
16549,0.16355191624059015
12130,0.009525711883159359
16435,0.07510192446061117
14055,0.0036568597079756314
3519,0.0012889407245453802
8178,0.07510192446061117
4328,0.004028420868537743
4276,0.12882994783385576
14051,0.0858176109972649
2078,0.00023559611101001943
7816,0.0007972491856741832
14777,0.0013775898681665341
10917,0.0042271551758317006
3179,0.0007429172565028395
9690,0.02039435317941724
11790,0.02208865973250689
1267,0.007455979208312776
16224,0.005333780015650573
9166,0.04624878796882858
931,0.011761450348319005
17037,0.0718640213065144
17357,0.12136552339651564
5196,0.07510192446061117
994,0.014654493467097312
15882,0.07510192446061117
14423,0.030640159967207627
16728,0.0011794107940921066
10342,0.0017080894595455666
2536,0.023736471221298145
9998,0.05748588019108252
12603,0.10367677396622385
13904,0.4216376457515049
13072,0.02764903619505478
2867,0.07510192446061117
8767,0.07510192446061117
3997,0.038662106597773194
11171,0.08194064849595988
16069,0.05748588019108252
15563,0.10597287664005689
15439,0.02837249331119031
7605,0.07246137545764789
9950,0.06365037257194454
8093,0.016618503803184696
16461,0.05975956630079596
15624,0.0640083578154369
1533,0.07510192446061117
5156,0.10367677396622385
11783,0.006152582497121962
3647,0.3619094904137561
1586,0.0012482644424466993
477,0.05748588019108252
12456,0.1044304445754403
676,0.07510192446061117
14117,0.05431930155705434
15420,0.06164587422197738
6780,0.001522284156165111
55,0.006426446261023534
14565,0.053474280897373015
11910,0.029388425824744196
12030,0.31601575732987514
3287,0.03050019075703865
16213,0.1462175063540768
12387,0.0018526584797103416
1706,0.0640083578154369
7859,0.005390702943121552
9808,0.03744524784599004
11952,0.0015673290908714567
11692,0.003678363890063702
6813,0.07551663636896945
11978,0.07203298029799915
5644,0.009598290786899825
16648,0.0026534176143006094
9823,0.022252209475185365
13376,0.005740210418209337
2992,0.0016529170867767293
8128,0.013442512921869067
5742,0.032989144515255815
15309,0.0012514669318273808
10506,0.06533704822366534
5801,0.009152431830789733
38,0.07777732768424733
8860,0.0030891848149693464
6936,0.06533704822366534
17131,0.029795043395267305
1721,0.008524354337350184
15137,0.0007339552035828287
5049,0.014256265401356922
4783,0.16307552244559895
16760,0.024505665178490545
5314,0.002025508307123094
16888,0.005230484945143782
15902,0.0005989244679141043
16358,0.06533704822366534
1577,0.07792213156323989
9617,0.07146445724085888
13094,0.005490612867164614
356,0.017598638359004843
2186,0.007016354779542028
2616,0.004557329540292552
12781,0.08536512439611513
14546,0.001827207678005166
226,0.13307900446406484
3029,0.003160104396916336
8936,0.06675316698757243
4974,0.0019866061579540627
5445,0.06054952081722253
17322,0.022252209475185365
2238,0.011639263465769968
3251,0.0017780356715654821
16875,0.009096002730823479
12879,0.0015060935793103406
9963,0.049709287204314036
7419,0.002638332423298821
11194,0.0002723979507626766
9794,0.05748588019108252
11141,0.005621796172735641
6527,0.05748588019108252
2472,0.023736471221298145
2544,0.04710312668319947
1841,0.027769267280614462
7663,0.006970938697186011
3330,0.00850930012893737
3516,0.09416363819004983
3724,0.0640083578154369
9023,0.07510192446061117
14797,0.17630150179107895
14491,0.017578960153019074
16179,0.09000965241416413
4253,0.0031917341346230747
15253,0.0640083578154369
11226,0.017119133935366022
15513,0.016994106404382616
10356,0.008425756983131798
14815,0.0003496824706453193
5250,0.008219609663451886
17278,0.007416469746944514
172,0.07739304380686718
15172,0.004864381697160768
3641,0.018744918719980408
11679,0.008128670295195293
9180,0.011627513706652565
2013,0.016482783430381693
8001,0.015122154963872966
15648,0.10367677396622385
494,0.0024502551194571605
15078,0.05920181453596929
12785,0.06533704822366534
9043,0.0014440118780587306
12468,0.002471945716960692
15704,0.09416363819004983
8667,0.06533704822366534
12530,0.07153086861256695
15248,0.13504921877452558
10020,0.026457865234336863
10973,0.16512756245496493
8027,0.038268993231934376
463,0.05748588019108252
11723,0.09732326008686328
8374,0.053474280897373015
15350,0.07510192446061117
12845,0.2126333545873561
17072,0.09416363819004983
137,0.019320709470102906
4440,0.005499643587310393
11198,0.09732326008686328
8984,0.017385909834794492
12476,0.0068808244189419296
16990,0.05748588019108252
1678,0.30768718974450154
11889,0.02861203529230168
1579,0.0038926096739532482
17091,0.10367677396622385
3778,0.10597287664005689
7397,0.07739304380686718
14551,0.029964037364799537
14479,0.10899004043753817
9005,0.004188152184828879
14769,0.007914421959536311
890,0.01462675675199833
13637,0.022574722594971584
11582,0.0018228440197994651
7774,0.07739304380686718
3715,0.06533704822366534
9831,0.0022871276983063744
5762,0.019706275041566735
13926,0.19924252816738924
1663,0.001941217668684962
9511,0.038662106597773194
7320,0.15030041368077604
17025,0.0016837924832635136
7855,0.0011890816323546203
6199,0.014086585431500535
13211,0.02140368812048888
10117,0.07314817221626556
1595,0.10100075952411694
16415,0.07510192446061117
2133,0.06164587422197738
15800,0.0969272678731066
12156,0.07251347344353126
2249,0.021839891282614977
8854,0.02557063361587518
12576,0.04328690798252506
7507,0.03087332251021428
13065,0.0028729477622383677
13361,0.02708310250144707
15009,0.0013295115721546314
8904,0.024833338675947062
13860,0.10367677396622385
1807,0.003049493264260498
10805,0.0065704289939238405
8762,0.07510192446061117
5272,0.07251347344353126
15554,0.026034806555808906
7389,0.03277534891879899
13836,0.0701099464170853
15955,0.07510192446061117
2860,0.10100075952411694
9331,0.08186936669704664
11948,0.0011422198390723768
16668,0.07510192446061117
592,0.0011365559040517202
4116,0.0007389359067465744
3900,0.03836864862050966
7854,0.005732755031519338
13809,0.07510192446061117
4439,0.012533890018131474
7093,0.07683721657731196
14650,0.04286944731796546
3731,0.07510192446061117
10204,0.017653293604734003
1210,0.010189641549389169
15804,0.002817491969681502
16263,0.0032544609667341123
15579,0.00038212643657383995
5171,0.0065787522661406445
16759,0.06533704822366534
13707,0.01339856478486814
6337,0.007532965164404561
5810,0.02650522861539853
4401,0.20353064217065037
9495,0.038682856256291455
10911,0.07251347344353126
14911,0.004650771260034297
6333,0.18349573120572685
10762,0.03352101728554391
16871,0.06533704822366534
16431,0.07126483916118931
840,0.17617399131617123
14547,0.0057424748603310035
13162,0.0001423285661856635
15298,0.0640083578154369
16014,0.06533704822366534
16286,0.05327654990040987
6740,0.020930168610050048
15586,0.08701967939171969
7827,0.039236233403367196
14802,0.023144463225472263
15765,0.0007514629398979272
2651,8.163026298617512e-05
3043,0.008095946240176649
5733,0.005035682436898124
6698,0.07281397050454982
10511,0.006719085803400151
15118,0.016933244564145748
259,0.0014504802577859836
15642,0.0003808485778166184
16413,0.003831094145874235
629,0.00041185116180215644
16233,0.0037767032959134966
8870,0.12811141189455375
13554,0.08536512439611513
7210,0.007394684083347399
15697,0.022252209475185365
188,0.06466932413075081
11603,0.0026711060501387776
14072,0.0027459057914914265
7174,0.0020670627621682714
13438,0.09535727904923322
7860,0.0020777321568133883
15098,0.04034955859803865
16331,0.007352243957041458
13270,0.009353194465278668
13156,0.006402492948560292
16557,0.06533704822366534
7216,0.18698257179035974
3475,0.05884812543435377
1456,0.027315151370106254
319,0.06533704822366534
3574,0.030728648109743354
15936,0.0017309806069429397
9916,0.018728776997428073
15220,0.0018474459229751005
7366,0.10367677396622385
6359,0.02331302671635965
10697,0.1293596279825757
3974,0.02147441567867797
15527,0.10100075952411694
10835,0.007768181397996628
15665,0.0016324540243147266
15864,0.00044064930531184627
17387,0.006744988102123807
220,0.0015542103571320035
8809,0.02001696259241558
16048,0.02804597976125737
4257,0.05748588019108252
15661,0.07251347344353126
8768,0.08917398271904456
16747,0.002547755041126865
10000,0.06675316698757243
9759,0.017022300669934078
3262,0.014181096639971526
10352,0.0016237645575143838
4271,0.10100075952411694
6002,0.021205637354967846
12873,0.10100075952411694
11166,0.0034104702057523484
15156,0.1327297141545515
13704,0.005793182784356807
15434,0.022100874240197847
16209,0.015001856615772547
14497,0.0016153813281988988
15160,0.001444472699668932
12460,0.001844303257916088
8329,0.0003554589309100737
10531,0.022175356535216285
13091,0.0010168843881992891
14998,0.020779481382323342
13946,0.17630150179107895
9040,0.06533704822366534
15847,0.49503681775066033
1325,0.10367677396622385
2737,0.12157340836392652
422,0.03955814920556001
314,0.03848993885314437
13434,0.07046665647110283
1376,0.07281397050454982
13673,0.0005448605503755794
2152,0.033602717043547496
380,0.07510192446061117
5457,0.04859836593324268
9948,0.047706427077404606
10437,0.03286978595881837
13815,0.01782824989290939
4522,0.004448777331059707
546,0.05748588019108252
13675,0.02585970214684781
8492,0.05431930155705434
3697,0.01424123223019207
346,0.00557750909666635
16283,0.0981257557132073
3189,0.006710542015084095
486,0.018299541643003608
17343,0.024858759653428177
13718,0.020807264486440612
11254,0.02670107894977884
10364,0.0021509233122413655
14793,0.0005522164351468684
6814,0.005463585532785936
10242,0.0640083578154369
1935,0.04898671945382277
829,0.0007295249382791476
12299,0.05626676163161117
16599,0.13265322456161094
4539,0.11135983916411317
15175,0.07510192446061117
13464,0.016831287562589885
16721,0.06533704822366534
3740,0.09416363819004983
867,0.008489100259911979
1777,0.011106399361899343
14973,0.02360888637383736
10644,0.04027531816504036
12704,0.0020602514750512084
16739,0.07510192446061117
1126,0.07510192446061117
10723,0.019088312939960616
14568,0.008633311328727352
9902,0.0032849871971201462
1532,0.0052547162695696864
6157,0.00985420729717017
9310,0.05748588019108252
5458,0.008147431247814613
11359,0.07510192446061117
1982,0.07510192446061117
3651,0.009846692659435061
1495,0.020102506216024125
6774,0.0640083578154369
3881,0.005063174160071337
2311,0.06164587422197738
10252,0.07510192446061117
2610,0.053474280897373015
16742,0.0052808184867546865
17339,0.002878865790901438
1914,0.08194064849595988
12534,0.004031176903094908
4664,0.13368548229941862
276,0.04618592061111925
205,0.053474280897373015
7706,0.17630150179107895
9480,0.0010677348037108616
10898,0.05431930155705434
16969,0.03687226412980619
15057,0.008230588540182238
13590,0.06675316698757243
12881,0.0025397698563766145
3694,0.07510192446061117
16002,0.6776630075926824
3539,0.006322489229907536
1727,0.07510192446061117
6248,0.07510192446061117
1983,0.07200671409681095
6035,0.040851299667837994
16232,0.16750589291174575
5746,0.0016491087910640617
14732,0.05748588019108252
15395,0.0640083578154369
12820,0.00044046201431853694
2436,0.09416363819004983
11533,0.00045274060111487834
12638,0.0024337330096434427
3219,0.0005887606294989318
12369,0.06533704822366534
17130,0.021207395505261673
1078,0.007800654331409158
4561,0.00836646277299673
307,0.017200765260374902
3493,0.001392612457461502
10978,0.004142415234029594
8550,0.28404183695810925
13018,0.0032479236198552537
15114,0.002083311466007845
4482,0.00021708221110620284
4671,0.0011799669930699828
16608,0.09732326008686328
1686,0.12114316811050056
10311,0.0001271147878034483
8921,0.010625539345932447
15752,0.0061141968646041345
10321,0.06533704822366534
2351,0.07251347344353126
3895,0.0032753793141370273
6429,0.05748588019108252
2201,0.06546197078268604
17151,0.044321519394751784
15588,0.0029641174574485626
8703,0.12026146161724029
8688,0.022252209475185365
15739,0.030477254493924244
7755,0.3714543309884762
13231,0.0005605176575974327
8614,0.07510192446061117
14955,0.06533704822366534
13692,0.1020511858728001
17432,0.07510192446061117
6621,0.06533704822366534
934,0.037885534774914666
611,0.000349931619756462
7408,0.0640083578154369
13908,0.002467768872633763
10243,0.0630509481767604
5363,0.06721926968808933
11070,0.0017252265851139376
9151,0.03665017224112252
14736,0.0014582707381632597
15088,0.07251347344353126
930,0.03393852072011134
15822,0.07510192446061117
1654,0.031095133525303166
11151,0.002190868494734977
2285,0.022552941858336572
4652,0.07930847497327698
10049,0.0023415979814977953
4543,0.007751008449366841
12223,0.10367677396622385
2650,0.07510192446061117
11446,0.07652365562517163
9374,0.0020176128136096773
15935,0.009293402613243327
10203,0.016916266036265032
16603,0.07510192446061117
11824,0.0640083578154369
15181,0.05748588019108252
12504,0.005172533357830301
8545,0.003979333585142131
16867,0.08194064849595988
16060,0.0026955046523414548
8950,0.0032253483989246354
2615,0.13957666451404263
14264,0.03243884515836741
10180,0.28736086928927534
16924,0.005940449787897895
9764,0.03877957526847772
16411,0.0013144609236885086
9121,0.12008043789136696
15995,0.07510192446061117
12635,0.0014092789349664113
11557,0.010226277853787208
16018,0.0026818005307778048
16116,0.05884812543435377
15032,0.09416363819004983
9872,0.041936566544566685
13328,0.07510192446061117
1796,0.053474280897373015
13401,0.015371035929047592
3598,0.014213617062502867
8129,0.08591013360685296
15374,0.0011427460510503161
13127,0.003922393263375647
3684,0.25780702759529167
2281,0.012025080491854849
9615,0.02722450571000898
2853,0.012694126630826315
7938,0.07499909371042675
3506,0.06533704822366534
15021,0.08286697098809222
3741,0.07510192446061117
13544,0.0029516236182580272
4551,0.10100075952411694
3623,0.0063879811014880055
10576,0.02620920419195427
14796,0.07510192446061117
5223,0.028885522099921478
16676,0.00791287324594225
11945,0.09416363819004983
2129,0.0022113322070580832
2901,0.07220891252250076
17084,0.004667034052578596
5938,0.09377061587005846
2926,0.02440502211267967
11984,0.0019555183480567356
5503,0.002922050751163673
11233,0.0061277730231243345
8193,0.1557574503719787
4070,0.05327654990040987
4429,0.04615659217772402
6478,0.0008474587898953145
10198,0.019268620113611138
10670,0.007263066024654059
1152,0.06533704822366534
6960,0.0200915906273651
2592,0.016677092620713936
12011,0.05501442068624287
8298,0.11942243401490552
16657,0.007925988862128301
14540,0.01700190935862026
8775,0.0013709919770991594
8656,0.07510192446061117
1205,0.01159459141638729
5917,0.006447828393528678
8163,0.0019005662294852986
1711,0.06533704822366534
14082,0.02720069563755459
6203,0.07510192446061117
8549,0.39148732999123376
4548,0.23197240073286582
1104,0.020717206659692886
1400,0.00810979424955129
1712,0.0012853703182692895
8796,0.010618388972753079
16151,0.0006327793167542842
13838,0.005739269886247291
7574,0.0026458804939675576
13107,0.0003401330611444051
5378,0.07251347344353126
194,0.07510192446061117
16308,0.0018469513993627517
4303,0.07004661579814696
7742,0.12510944867572454
11589,0.09732326008686328
431,0.0010274811970263247
1751,0.17617399131617123
13068,0.005654970135133216
986,0.00035378374821279466
2946,0.001263922771244839
13974,0.04196976288380964
11315,0.00917587782645617
2810,0.00303869190594734
1311,0.017708089555314218
16931,0.044108443583860214
12298,0.022069590928277746
36,0.0021437056425748914
11951,0.000656606831600618
2030,0.002691563850988396
16367,0.008450071458979002
11927,0.06533704822366534
2842,0.037090541070740335
980,0.02214340559328205
4838,0.002507437969748803
13139,0.12252803919782235
11219,0.032086438057693886
4118,0.19274956758377287
2728,0.001611120601848698
13264,0.006126481304531225
5198,0.004571743240982081
11116,0.0017919587945331211
5702,0.07510192446061117
7485,0.006306277667314632
16540,0.07510192446061117
10589,0.003825942347551146
14210,0.10367677396622385
10711,0.00025965705170417306
8048,0.01673788103808322
6690,0.0058677960082349516
13791,0.22631937738821842
11570,0.00040166286868646597
4741,0.00028151849446835095
10058,0.0353663489401923
16141,0.0006148909369918082
2834,0.017376331367982813
3973,0.07510192446061117
17089,0.032036626178903745
7554,0.052940178361606006
1069,0.011878321020384013
4421,0.11234276380863499
12634,0.0640083578154369
5588,0.10367677396622385
5531,0.011870687303934134
7314,0.011541064028259622
10069,0.0098704624692173
6279,0.015700924039989846
10847,0.05319650316227892
9214,0.012307168357210043
4359,0.0011836304320509232
11531,0.008775822014530508
6079,0.016473142961359866
1803,0.04392299034387498
1762,0.05431930155705434
7540,0.06000643785314496
3826,0.07510192446061117
1622,0.0562000288358521
6483,0.10367677396622385
11558,0.052735258132705264
5866,0.022392326423895707
4035,0.07849521699984588
7060,0.005221578967270757
10524,0.004388701751486311
903,0.04180397095548222
8892,0.07510192446061117
12826,0.06533704822366534
7803,0.15045774422564223
6161,0.09416363819004983
9046,0.026720782024422237
5747,0.05748588019108252
12637,0.07510192446061117
9446,0.00401260950244254
3126,0.057201297779507984
4060,0.006213586945008852
6711,0.001765161807926125
1303,0.0028064569954666854
5520,0.10762484371865284
10182,0.07510192446061117
14411,0.02115914683180135
11957,0.00034177202042793333
3767,0.01591690776222525
10518,0.026825522520349084
2437,0.021738147149285018
5351,0.00204222422632984
4547,0.004172466804341712
1701,0.0640083578154369
10797,0.008987129813773316
6701,0.0640083578154369
8632,0.10100075952411694
11599,0.13792204128617147
13731,0.021906612337253887
2752,0.0183669758575711
1413,0.06811863625163658
16403,0.007549751442132998
9285,0.07739304380686718
3183,0.07510192446061117
1200,0.00233400920461015
15417,0.05327654990040987
15997,0.06533704822366534
16212,0.08744847164806162
8779,0.05572846602978844
10092,0.022019474690206785
16198,0.07510192446061117
10455,0.10367677396622385
3430,0.030608571226645176
3020,0.0016959904051552575
15543,0.06533704822366534
5693,0.03914465783425481
7459,0.07510192446061117
14637,0.07510192446061117
7768,0.05638482000510159
8215,0.08093072186945621
1036,0.12830481689216347
11128,0.005082671489505814
7282,0.031830475176650705
1271,0.0025680871375007995
4389,0.0020867641300364903
125,0.002208533395369473
4033,0.05748588019108252
15217,0.10683186861865977
13606,0.021104931652448134
3115,0.0029610728141481633
8315,0.07510192446061117
10048,0.05821524799764213
8948,0.028203981577667857
17461,0.004326323084246416
16880,0.05327654990040987
7275,0.00038064050490210587
4150,0.06164587422197738
14476,0.011902222167638086
15039,0.018788898017677486
13299,0.0011102875307344858
3595,0.06533704822366534
13262,0.004524367067440048
17422,0.0024618249265067806
7577,0.05326984716212476
5585,0.005268714295761377
1831,0.004644719818163525
1346,0.10367677396622385
15581,0.05748588019108252
10138,0.10140107355754073
8612,0.10597287664005689
2509,0.017785108344799447
7048,0.0012478926508442917
9338,0.0640083578154369
7553,0.012708006738685725
15380,0.17630150179107895
16837,0.02003278649727567
8453,0.036784440167080185
16109,0.009362608304613001
10952,0.011324550941083688
7302,0.035646336561696926
5164,0.009318537111633564
11003,0.05748588019108252
15018,0.008493571394490668
12206,0.0640083578154369
10964,0.006068711930008245
17448,0.05748588019108252
905,0.07907312354268747
10572,0.0007694085507182863
15262,0.004353174479466843
12606,0.012175441316214978
13293,0.06164587422197738
7932,0.08536512439611513
16671,0.0014223424295305089
11057,0.005389135364987351
16391,0.06551789636819189
6413,0.07510192446061117
10813,0.0640083578154369
67,0.07510192446061117
2857,0.0053617249861665816
2127,0.03781383440309671
8675,0.17630150179107895
7770,0.004705261743356096
4238,0.04186967733981384
8428,0.012175441316214978
8444,0.0010786817808425848
7367,0.07510192446061117
12231,0.1301993207345105
8755,0.3248837456050642
16121,0.2805623471377318
1817,0.04733040845618607
13788,0.0005414030291133624
3986,0.027130411238132902
13970,0.07251347344353126
6812,0.0015697398093941525
17143,0.06961464151921003
1188,0.011748695817956347
11733,0.002441988638534926
15671,0.000981572859912282
3087,0.07251347344353126
7988,0.06135636972531049
9260,0.07510192446061117
10910,0.00564798987031995
5288,0.08546911760369517
5971,0.0024663169198130826
1333,0.07510192446061117
5720,0.004592720675329718
8655,0.0015986037899378316
4025,0.01877993319695892
4997,0.006910862612642272
96,0.09807548953393065
12063,0.026784487855562002
4420,0.05748588019108252
11505,0.005496408065034841
11772,0.11198163805559369
8544,0.004625315157986518
11185,0.0017202356511606463
2,0.003757411871402769
8018,0.05722714491019078
178,0.07251347344353126
12742,0.06533704822366534
12886,0.5106584236345724
13834,0.05748588019108252
3409,0.005166748118749799
2002,0.07251347344353126
12138,0.0012197289265272343
16436,0.002961665502100482
2966,0.26430296771826217
8878,0.10747398613457078
11320,0.03002012379041838
15529,0.06533704822366534
2191,0.11270120158415796
16673,0.0011222629405814376
8635,0.015685090199606847
621,0.0017159310867843377
16994,0.007069163067351186
7189,0.07510192446061117
16565,0.022100874240197847
7925,0.06085632003646442
13200,0.0028160280923723515
9177,0.019216268616305834
16921,0.022100874240197847
12051,0.004581448964895144
7931,0.0003296267392451024
8489,0.023096099578567997
9225,0.14704958768833523
308,0.02532116085602362
1524,0.10597287664005689
16651,0.012077858868205945
16324,0.17630150179107895
14375,0.10795938035740052
1090,0.10367677396622385
1936,0.037871763718494135
10025,0.0071441189609336994
4034,0.07048538666449142
7233,0.07251347344353126
7809,0.0010239973375207492
10232,0.06675316698757243
3834,0.008647185591098698
12140,0.001887480990334651
13482,0.10367677396622385
1707,0.0028493490261697124
117,0.007095808353555146
17232,0.07510192446061117
3561,0.005050502287276745
1486,0.06533704822366534
11473,0.10066009799322038
15376,0.025162913280505548
15348,0.029836329361706843
813,0.16788510085282693
8712,0.05501442068624287
3909,0.10100075952411694
3822,0.009022794641106014
12752,0.04841485999973779
9822,0.025441765560284053
12184,0.0013853946876042382
11099,0.001763045886644271
7501,0.07510192446061117
4403,0.04026360714957654
14703,0.06533704822366534
10540,0.04841485999973779
12477,0.07949746554652455
11571,0.027237284877915068
16777,0.04024547050842192
12929,0.07510192446061117
4772,0.06533704822366534
5761,0.06533704822366534
15007,0.0016797504681762016
2461,0.10390487434285013
343,0.0008084355336634407
2975,0.017366134047820676
12227,0.24466585135352126
15459,0.020735848076113426
5695,0.02722450571000898
14409,0.011310062384066111
2510,0.05319650316227892
16322,0.0013692737245536474
6796,0.07510192446061117
13416,0.015617952120639702
8607,0.010769612323486832
12957,0.003398605800034156
15732,0.00402646897894774
12547,0.02796028763765954
191,0.05327654990040987
10924,0.014905923426122096
1877,0.0034773286036126737
14941,0.11594420645925582
15584,0.021760268128361814
11361,0.005763489702101672
6364,0.009477046452073241
12358,0.0174390837159615
339,0.06533704822366534
15176,0.0031533072588214215
11674,0.1613066520765442
1672,0.09732326008686328
4355,0.08536512439611513
13097,0.00039458892770278387
3437,0.014455938006207944
948,0.07510192446061117
10104,0.06533704822366534
2614,0.07510192446061117
740,0.06533704822366534
16597,0.0072204786831468575
533,0.0020377661015790046
2770,0.07510192446061117
3214,0.05327654990040987
7630,0.025037092181243545
1995,0.026364615100840004
42,0.011135710225488154
1909,0.1140787873675555
14571,0.022610273084933692
12520,0.10003758442352616
4486,0.2328810242479772
2063,0.004056221369003216
8311,0.07251347344353126
2711,0.05867349699912535
1431,0.0006605452707203866
8882,0.0037429811344259385
8516,0.0559881156964175
12442,0.0005709337526215771
16631,0.0022309459626651336
